Date Local	NO2 Mean	NO2 AQI	NO2 1st Max Value	O3 Mean	O3 AQI	O3 1st Max Value	SO2 Mean	SO2 AQI	SO2 1st Max Value	CO Mean	CO AQI	CO 1st Max Value
2013-04-09	6.558933227272728	40.0	42.6	0.0344857272727272	54.0	0.056	0.2448095681818181	6.0	4.8	0.2327290113636363	6.0	0.7
2013-04-10	10.551563227272728	50.0	53.6	0.0288044545454545	67.0	0.061	0.4248632045454545	16.0	11.4	0.2982918636363635	11.0	1.274
2013-04-11	9.719277428571427	42.0	44.0	0.0320116666666666	74.0	0.062	0.3620189285714285	4.0	3.2	0.2836945833333333	10.0	1.429
2013-04-12	9.089251454545456	48.0	51.5	0.0314235	64.0	0.059	0.4680145227272727	7.0	5.8	0.2724977954545454	13.0	1.777
2013-04-13	5.890668090909092	29.0	31.8	0.0381966363636363	100.0	0.07	0.3374894318181818	4.0	3.7	0.2640875454545455	16.0	1.695
2013-04-14	3.453701739130434	25.0	26.0	0.0381749565217391	47.0	0.051	0.272461152173913	6.0	4.5	0.2164517934782608	6.0	0.632
2013-04-15	4.319471272727273	25.0	26.1	0.037557409090909	48.0	0.052	0.2527693181818182	4.0	3.0	0.2096158409090908	6.0	0.69
2013-04-16	5.632198782608696	31.0	33.7	0.0375598695652173	54.0	0.056	0.2944268913043478	7.0	5.6	0.2220435652173913	6.0	0.768
2013-04-17	7.416675217391304	42.0	44.0	0.0353215217391304	49.0	0.053	0.3166471304347826	3.0	2.0	0.2320372608695652	7.0	0.9
2013-04-18	11.367049416666664	50.0	53.0	0.0337852916666666	61.0	0.058	0.4025688125	4.0	3.0	0.2852373958333333	10.0	1.514
2013-04-19	14.177318083333333	50.0	53.1	0.03158975	71.0	0.062	0.5037777083333334	6.0	4.3	0.3453278854166666	18.0	3.754
2013-04-20	10.414304666666666	60.0	62.5	0.0345581666666666	115.0	0.075	0.4929620416666666	4.0	3.7	0.3205400312499999	31.0	3.854
2013-04-21	8.985357958333333	42.0	45.6	0.0361594583333333	156.0	0.088	0.5059622916666666	14.0	10.7	0.3122517395833333	19.0	2.175
2013-04-22	8.834539416666667	37.0	39.9	0.0365935	100.0	0.07	0.4900643333333334	7.0	5.0	0.2895217083333333	9.0	1.2
2013-04-23	7.2236495	41.0	43.8	0.03898725	67.0	0.065	0.3464326041666667	4.0	3.6	0.2559286770833333	7.0	1.007
2013-04-24	7.504083391304348	43.0	46.9	0.0374707391304347	101.0	0.076	0.4179711304347827	7.0	5.1	0.2657032826086956	11.0	1.702
2013-04-25	5.688350090909091	27.0	29.8	0.0345473181818181	51.0	0.06	0.2903695227272727	4.0	3.2	0.2386098863636363	6.0	0.691
2013-04-26	8.879132227272727	50.0	53.0	0.033918	105.0	0.072	0.4085012045454545	3.0	2.8	0.2866467840909091	11.0	1.641
2013-04-27	8.13444457142857	51.0	54.3	0.0353570952380952	108.0	0.073	0.4809024999999999	6.0	4.9	0.2972129523809523	11.0	1.671
2013-04-28	7.070203409090909	33.0	35.2	0.0361642272727272	150.0	0.085	0.4030862272727272	4.0	3.8	0.2794437045454545	8.0	0.8
2013-04-29	9.395485318181818	57.0	60.1	0.0345975909090909	112.0	0.074	0.4030786818181818	6.0	4.4	0.2983146477272727	7.0	1.517
2013-04-30	7.446368545454546	34.0	36.6	0.038045409090909	87.0	0.066	0.4327382045454545	9.0	6.0	0.2555968295454546	7.0	1.024
2013-05-01	8.210154347826089	42.0	44.3	0.0391162608695652	84.0	0.065	0.3882530434782608	4.0	3.8	0.2616047065217391	9.0	1.1
2013-05-02	12.777149391304343	61.0	63.7	0.0417935217391304	115.0	0.079	0.5400212608695651	7.0	5.4	0.3316282826086956	10.0	1.3
2013-05-03	16.04531117391304	62.0	64.6	0.0439697826086956	140.0	0.082	0.6065853478260869	6.0	4.8	0.3814952282608695	11.0	1.5
2013-05-04	7.726833999999999	60.0	62.8	0.0465305454545454	161.0	0.09	0.4884463409090909	9.0	6.6	0.3113121249999999	11.0	1.968
2013-05-05	2.7165568636363635	15.0	16.0	0.0424660454545454	71.0	0.061	0.3026794318181818	6.0	4.4	0.233915875	5.0	0.5
2013-05-06	4.709120181818181	25.0	27.1	0.0338399545454545	44.0	0.048	0.2705917954545454	4.0	3.0	0.2400280568181818	6.0	0.755
2013-05-07	5.641182045454545	27.0	29.8	0.0347176363636363	50.0	0.054	0.2800483636363636	4.0	3.1	0.2450862159090909	6.0	0.8
2013-05-08	5.568592952380952	28.0	30.2	0.0334747142857142	54.0	0.056	0.2593652619047619	4.0	3.0	0.2353243333333333	5.0	0.5
2013-05-09	6.718780428571429	34.0	36.2	0.0336965238095238	90.0	0.067	0.3036730476190476	3.0	2.0	0.2279817142857142	6.0	0.6
2013-05-10	7.956764772727274	58.0	61.3	0.0324638181818181	74.0	0.062	0.4308934545454544	27.0	19.8	0.2487344886363636	7.0	1.615
2013-05-11	9.277039136363635	40.0	42.5	0.0346480454545454	151.0	0.086	0.4948598409090909	6.0	4.2	0.2847723068181818	9.0	1.065
2013-05-12	8.846752318181819	50.0	53.9	0.0328940454545454	156.0	0.088	0.4698580227272728	4.0	3.7	0.2858671136363636	10.0	1.762
2013-05-13	11.54634790909091	79.0	80.7	0.031589409090909	154.0	0.087	0.517268090909091	7.0	5.5	0.2992763863636363	13.0	1.354
2013-05-14	7.635439500000001	44.0	47.4	0.0346705	93.0	0.068	0.4142222499999999	7.0	5.1	0.2401245568181818	6.0	0.776
2013-05-15	5.902084727272726	29.0	31.5	0.0373857272727272	100.0	0.07	0.3206411363636364	4.0	3.0	0.2270339999999999	6.0	0.646
2013-05-16	5.268116636363636	27.0	29.7	0.0364273181818181	97.0	0.069	0.2825987045454545	6.0	4.3	0.2281780909090908	6.0	0.8
