Date Local	NO2 Mean	NO2 AQI	NO2 1st Max Value	O3 Mean	O3 AQI	O3 1st Max Value	SO2 Mean	SO2 AQI	SO2 1st Max Value	CO Mean	CO AQI	CO 1st Max Value
2013-02-24	14.364583	22.0	23.2	0.0287919999999999	36.0	0.039	2.36875	9.0	6.7	0.37591675	7.0	1.2
2013-02-25	23.097619	42.0	44.4	0.0184585	29.0	0.031	3.1227002500000003	16.0	11.5	0.4234375	7.0	0.8
2013-02-26	22.6291665	39.0	41.8	0.0268545	38.0	0.041	2.2958332500000003	17.0	12.8	0.442996	8.0	0.9
2013-02-27	18.964583	43.0	46.7	0.0212709999999999	37.0	0.04	1.96458325	17.0	12.0	0.3641562499999999	8.0	0.8
2013-02-28	25.275	34.0	36.3	0.0143264999999999	19.0	0.021	5.08387075	23.0	16.4	0.5275872500000001	9.0	0.9
2013-03-01	18.427083	32.0	34.0	0.0225	28.0	0.03	3.2020835	19.0	13.7	0.4258645	7.0	0.7
2013-03-02	12.2291665	18.0	19.7	0.0265835	28.0	0.03	2.2135415	7.0	5.9	0.347073	6.0	0.6
2013-03-03	9.489583	13.0	14.8	0.0301045	32.0	0.035	2.20416675	7.0	5.8	0.3514582499999999	7.0	0.8
2013-03-04	11.9549815	17.0	18.9	0.0281665	30.0	0.032	2.69375	10.0	7.1	0.3409999999999999	6.0	0.6
2013-03-05	18.004166499999997	38.0	40.9	0.0222204999999999	32.0	0.035	2.1333335	9.0	6.8	0.3090927499999999	6.0	0.5
2013-03-06	10.489583	28.0	30.1	0.036229	40.0	0.043	0.8324405	3.0	2.8	0.2460102499999999	5.0	0.4
2013-03-07	13.5248775	22.0	23.7	0.0311665	39.0	0.042	1.63125	6.0	4.1	0.24876025	5.0	0.4
2013-03-08	17.752083499999998	29.0	31.8	0.030271	31.0	0.035	2.5614585	9.0	6.2	0.31396875	6.0	0.8
2013-03-09	21.168750000000003	51.0	54.6	0.027667	41.0	0.044	3.0708335	10.0	7.0	0.3726355	8.0	1.4
2013-03-10	22.35	42.0	45.7	0.027125	36.0	0.039	1.8395835	14.0	10.7	0.4185415	9.0	0.9
2013-03-11	19.446212000000003	39.0	41.5	0.0281874999999999	36.0	0.039	1.084375	7.0	5.2	0.3394375	7.0	0.7
2013-03-12	16.56875	41.0	43.3	0.026271	35.0	0.038	0.8094695	7.0	5.2	0.31234375	6.0	0.8
2013-03-13	18.5520835	32.0	34.8	0.0264375	34.0	0.037	3.1656250000000004	17.0	12.7	0.3364524999999999	6.0	0.6
2013-03-14	11.6508925	21.0	22.8	0.036097	40.0	0.043	2.351488	9.0	6.3	0.2955832499999999	5.0	0.5
2013-03-15	19.275	31.0	33.5	0.0278749999999999	31.0	0.033	3.4291667500000003	11.0	8.6	0.3445624999999999	6.0	0.6
2013-03-16	19.6125	31.0	33.7	0.0243545	28.0	0.03	2.0791665	10.0	7.5	0.4131355	9.0	1.6
2013-03-17	14.09375	24.0	25.6	0.0315415	35.0	0.038	2.621875	10.0	7.3	0.366677	7.0	0.8
2013-03-18	13.9872285	28.0	30.0	0.0329375	35.0	0.04	0.96448875	6.0	4.1	0.3457289999999999	6.0	0.6
2013-03-19	18.9416665	45.0	48.5	0.0257325	34.0	0.038	2.0598215	20.0	14.5	0.28814925	6.0	0.7
2013-03-20	19.77549	33.0	35.7	0.0285209999999999	34.0	0.037	3.3333717500000004	14.0	10.3	0.22207775	3.0	0.4
2013-03-21	16.020833500000002	25.0	26.2	0.0326455	34.0	0.038	2.2989585	7.0	5.4	0.25580225	7.0	1.3
2013-03-22	17.4729165	33.0	35.8	0.025625	31.0	0.034	3.3270835	14.0	10.0	0.1863125	2.0	0.304
2013-03-23	12.0625	28.0	30.7	0.030167	36.0	0.039	2.3666665	13.0	9.0	0.1770315	2.0	0.3
2013-03-24	16.25625	42.0	45.7	0.027625	37.0	0.04	2.4395835	14.0	10.2	0.21293775	3.0	0.6
2013-03-25	16.946875	31.0	33.9	0.0261045	30.0	0.034	1.04453475	4.0	3.0	0.21868075	3.0	0.3
2013-03-26	24.941667	45.0	48.3	0.025161	34.0	0.038	3.6916665	21.0	15.6	0.2826385	5.0	0.6
2013-03-27	15.8760415	33.0	35.2	0.0349085	39.0	0.042	2.1088542500000003	13.0	9.7	0.2282709999999999	3.0	0.4
2013-03-28	14.792262	35.0	37.6	0.029146	33.0	0.037	1.6907740000000002	7.0	5.4	0.2020832499999999	2.0	0.335
2013-03-29	13.8341665	36.0	38.2	0.0293125	35.0	0.038	1.959375	11.0	8.1	0.2021769999999999	3.0	0.7
2013-03-30	23.014583	60.0	62.7	0.025021	43.0	0.046	2.384375	14.0	10.8	0.2628855	6.0	1.2
2013-03-31	25.9708335	54.0	57.8	0.0354165	46.0	0.05	2.121875	10.0	7.7	0.4703644999999999	14.0	1.5
2013-04-01	17.463134	36.0	38.8	0.031784	36.0	0.039	1.55160975	6.0	4.8	0.2590727499999999	5.0	0.5
2013-04-02	12.8095835	29.0	31.0	0.0373545	41.0	0.044	2.16666675	10.0	7.2	0.1817377499999999	2.0	0.3
2013-04-03	11.7291665	25.0	26.7	0.0388335	44.0	0.047	2.2267855	10.0	7.3	0.1926145	3.0	0.3
2013-04-04	23.397917	42.0	45.9	0.027917	35.0	0.038	2.378125	14.0	10.1	0.2770315	5.0	0.5
2013-04-05	20.3291665	51.0	54.7	0.0375835	44.0	0.049	2.24583325	11.0	8.8	0.26129175	5.0	0.59
2013-04-06	11.71875	26.0	28.9	0.0368335	41.0	0.046	1.028125	6.0	4.6	0.2092814999999999	3.0	0.4
2013-04-07	16.91875	42.0	44.9	0.033221	42.0	0.05	0.71875	3.0	2.2	0.2478437499999999	5.0	0.6
2013-04-08	31.9520835	61.0	63.4	0.028854	33.0	0.039	2.4822915	19.0	13.0	0.4683855	9.0	1.5
2013-04-09	26.4473485	55.0	58.1	0.026021	44.0	0.047	1.6487824999999998	11.0	8.2	0.3798257499999999	7.0	1.2
2013-04-10	23.6875	51.0	54.8	0.0269305	35.0	0.041	0.7988195	3.0	2.1	0.36646875	7.0	0.8
2013-04-11	15.216667	39.0	41.0	0.028833	33.0	0.039	0.8770834999999999	3.0	2.5	0.3690475	7.0	0.6
2013-04-12	8.8	14.0	15.5	0.034167	34.0	0.04	0.3999999999999999	1.0	1.2	0.2	3.0	0.3
2013-04-13	21.225	47.0	50.4	0.021042	28.0	0.033	2.1708335	6.0	4.4	0.379167	7.0	0.8
2013-04-14	12.645833	34.0	36.5	0.035042	38.0	0.045	1.9	6.0	4.9	0.33125	7.0	0.6
2013-04-15	14.442105	23.0	24.1	0.026667	29.0	0.034	1.0333335	3.0	2.9	0.3416665	5.0	0.5
2013-04-16	17.375	32.0	34.8	0.0194165	34.0	0.04	0.452381	3.0	2.4	0.25505225	5.0	0.5
2013-04-17	19.139583	58.0	61.2	0.0213124999999999	38.0	0.045	0.7304825	6.0	4.4	0.2128229999999999	3.0	0.5
2013-04-18	15.08125	41.0	43.3	0.0224375	31.0	0.036	0.5833332499999999	3.0	2.1	0.23862525	5.0	0.4
2013-04-19	12.495833	29.0	31.7	0.021229	29.0	0.034	0.2093749999999999	0.0	0.9	0.2394272499999999	5.0	0.5
2013-04-20	8.09375	16.0	17.1	0.036083	37.0	0.04	1.16666675	4.0	3.1	0.3270417499999999	6.0	0.6
2013-04-21	10.675	42.0	44.9	0.0349795	39.0	0.046	0.94479175	4.0	3.8	0.368979	8.0	0.9
2013-04-22	9.0511905	27.0	29.8	0.031125	33.0	0.039	0.5484445	3.0	2.1	0.34236625	8.0	0.7
2013-04-23	11.225	20.0	21.0	0.026903	28.0	0.033	0.70916675	3.0	2.8	0.2302982499999999	5.0	0.5
2013-04-24	20.6479165	42.0	45.2	0.025104	31.0	0.036	1.8625	14.0	10.6	0.2757605	5.0	0.6
2013-04-25	14.6	46.0	49.1	0.0332295	44.0	0.052	0.8229167500000001	3.0	2.6	0.1748434999999999	3.0	0.4
2013-04-26	24.6958335	52.0	55.0	0.0380835	49.0	0.058	1.90520825	14.0	10.6	0.2348855	5.0	0.56
2013-04-27	14.0166665	32.0	34.0	0.0385415	47.0	0.056	0.7958332499999999	4.0	3.3	0.1767809999999999	2.0	0.3
2013-04-28	22.166667	43.0	46.5	0.0438125	61.0	0.063	1.1541665	4.0	3.8	0.26957275	6.0	0.6
2013-04-29	14.4310685	26.0	28.6	0.0365835	36.0	0.043	0.5464962499999999	1.0	1.7	0.2	2.0	0.3
2013-04-30	12.1555145	25.0	26.7	0.036021	44.0	0.051	0.52916675	1.0	1.9	0.1741355	2.0	0.3
2013-05-01	16.64375	40.0	42.4	0.0258125	38.0	0.045	0.7802082499999999	10.0	7.2	0.191407	3.0	0.4
2013-05-02	22.3625	36.0	38.9	0.02275	36.0	0.042	1.00208325	9.0	6.3	0.27939575	7.0	0.8
2013-05-03	9.047917	17.0	18.9	0.0313545	39.0	0.046	0.2739582499999999	1.0	1.2	0.158156	3.0	0.3
2013-05-04	10.9875	28.0	30.1	0.034038	36.0	0.043	0.655	3.0	2.4	0.20014575	3.0	0.4
2013-05-05	6.072917	11.0	12.3	0.0383125	44.0	0.052	0.23958325	1.0	1.1	0.1604687499999998	2.0	0.3
2013-05-06	14.527976	35.0	37.7	0.023	33.0	0.039	0.3918017499999999	1.0	1.6	0.22119775	5.0	0.4
2013-05-07	13.975	28.0	30.1	0.0217915	31.0	0.036	0.4135417499999999	1.0	1.3	0.2440102499999999	5.0	0.4
2013-05-08	14.822083500000002	35.0	37.0	0.0206249999999999	25.0	0.027	0.2604165	1.0	1.4	0.2403124999999999	5.0	0.5
2013-05-09	21.80625	47.0	50.4	0.0135834999999999	22.0	0.026	0.83125	6.0	4.1	0.36694775	7.0	0.923
2013-05-10	24.233333	46.0	49.3	0.0300625	42.0	0.049	1.5266627499999998	6.0	4.8	0.408788	7.0	0.7
2013-05-11	19.4916665	39.0	41.6	0.024021	31.0	0.033	0.38541675	1.0	1.7	0.3685624999999999	8.0	0.7
2013-05-12	7.652082999999999	19.0	20.6	0.0363335	41.0	0.044	0.7812499999999999	1.0	1.9	0.2428854999999999	7.0	0.6
2013-05-13	9.729076	17.0	18.1	0.031875	37.0	0.04	0.8531249999999999	4.0	3.5	0.2330729999999999	5.0	0.4
2013-05-14	15.2166665	45.0	48.1	0.0290834999999999	40.0	0.043	1.11458325	6.0	4.6	0.2058587499999999	5.0	0.5
2013-05-15	23.4733335	44.0	47.9	0.0304165	42.0	0.046	1.20607425	7.0	5.2	0.27120625	5.0	0.5
2013-05-16	31.8958335	63.0	65.9	0.0290414999999999	44.0	0.047	1.8625	11.0	8.0	0.39396875	6.0	0.9
2013-05-17	14.885417	43.0	46.1	0.0278125	38.0	0.043	0.625	3.0	2.6	0.2585207499999999	6.0	0.8
2013-05-18	21.095833	44.0	47.6	0.026479	31.0	0.037	0.75520825	3.0	2.4	0.38589575	8.0	1.1
2013-05-19	8.6583335	20.0	21.9	0.0277915	30.0	0.034	0.1885417499999999	0.0	0.8	0.23425	5.0	0.4
2013-05-20	24.6272725	42.0	45.1	0.0144374999999999	28.0	0.033	0.84023275	3.0	2.6	0.4417927499999999	10.0	1.2
2013-05-21	25.863988	48.0	51.5	0.0218259999999999	45.0	0.053	1.1580495	4.0	3.3	0.493323	11.0	1.2
2013-05-22	21.6708335	40.0	42.1	0.017208	23.0	0.025	0.92083325	4.0	3.1	0.4194375	8.0	0.9
2013-05-23	13.725	26.0	28.3	0.017125	23.0	0.025	0.475	1.0	1.8	0.3543125	8.0	0.8
2013-05-24	13.7666665	35.0	37.7	0.0127915	18.0	0.02	0.615625	3.0	2.3	0.30793175	6.0	0.6
2013-05-25	6.5208335	9.0	10.8	0.0263125	31.0	0.034	0.6291665	1.0	1.7	0.2126564999999999	5.0	0.4
2013-05-26	7.7333335	31.0	33.5	0.0294795	37.0	0.04	0.8302085	4.0	3.3	0.22288525	5.0	0.4
2013-05-27	15.2333335	40.0	42.6	0.0348124999999999	47.0	0.051	1.45520825	4.0	3.2	0.303625	5.0	0.5
2013-05-28	24.7028605	42.0	45.0	0.026479	33.0	0.036	1.47803425	6.0	4.1	0.422875	8.0	0.9
2013-05-29	29.308333500000003	71.0	73.3	0.025729	36.0	0.043	1.3959549999999998	6.0	4.0	0.5111137499999999	10.0	1.3
2013-05-30	24.8125	57.0	60.3	0.0423125	90.0	0.072	1.95	4.0	3.9	0.50916675	10.0	0.9
2013-05-31	26.4666665	57.0	60.1	0.037979	67.0	0.065	2.1322917500000003	7.0	5.3	0.42801425	8.0	0.7
2013-06-01	16.29375	25.0	27.8	0.031229	58.0	0.062	1.13854175	3.0	2.7	0.315771	6.0	0.5
2013-06-02	14.0395835	32.0	34.0	0.0271875	42.0	0.05	0.8968750000000001	1.0	1.6	0.2685415	6.0	0.5
2013-06-03	15.8428575	35.0	37.4	0.0249375	34.0	0.037	0.51989975	1.0	1.6	0.2922085	6.0	0.6
2013-06-04	10.2	17.0	18.5	0.0371875	42.0	0.045	0.773136	3.0	2.4	0.16092675	5.0	0.4
2013-06-05	9.95625	20.0	21.6	0.035646	39.0	0.043	0.42916675	1.0	1.1	0.16026975	3.0	0.4
2013-06-06	8.689583500000001	14.0	15.8	0.037646	46.0	0.05	0.3822915	0.0	0.9	0.1902605	3.0	0.3
2013-06-07	7.547917	17.0	18.0	0.0259795	29.0	0.031	0.0791667499999999	0.0	0.3	0.1574479999999999	3.0	0.3
2013-06-08	12.1541665	29.0	31.9	0.0206459999999999	31.0	0.033	0.86875	6.0	4.8	0.220771	5.0	0.6
2013-06-09	19.0166665	56.0	59.3	0.0306875	50.0	0.054	1.22083325	6.0	4.1	0.3358124999999999	6.0	0.83
2013-06-10	13.6738225	26.0	28.9	0.0327085	44.0	0.047	0.387216	1.0	1.7	0.30453125	7.0	0.6
2013-06-11	11.3195835	23.0	24.0	0.032271	44.0	0.047	0.6729167500000001	1.0	1.8	0.2692005	6.0	0.6
2013-06-12	12.23125	35.0	37.7	0.0275209999999999	37.0	0.04	0.79791675	4.0	3.6	0.2340149999999999	5.0	0.7
2013-06-13	14.865036	38.0	40.0	0.033667	41.0	0.044	0.5516099999999999	4.0	3.6	0.29973875	7.0	0.8
2013-06-14	12.95	30.0	32.0	0.029396	37.0	0.04	0.65833325	3.0	2.4	0.23305225	5.0	0.4
2013-06-15	15.297222	46.0	49.1	0.0292499999999999	44.0	0.048	1.04583325	6.0	4.4	0.2830519999999999	6.0	0.703
2013-06-16	17.270833500000002	35.0	37.6	0.0355625	49.0	0.058	1.77083325	7.0	5.2	0.3769375	6.0	0.6
2013-06-17	19.3716665	36.0	38.0	0.0358389999999999	47.0	0.055	1.4149715	4.0	3.7	0.324105	6.0	0.6
2013-06-18	18.6951085	38.0	40.7	0.030021	38.0	0.045	0.60770825	1.0	1.8	0.33369525	6.0	0.6
2013-06-19	9.4291665	25.0	27.3	0.0313125	44.0	0.048	0.39375	1.0	1.0	0.2213787499999999	5.0	0.5
2013-06-20	15.85	27.0	29.8	0.036042	44.0	0.049	0.90416675	3.0	2.7	0.272125	5.0	0.5
2013-06-21	15.1666665	26.0	28.8	0.039146	50.0	0.059	0.8295859999999999	3.0	2.4	0.2763522499999999	5.0	0.5
2013-06-22	14.7645835	32.0	34.7	0.0378335	50.0	0.059	1.04895825	4.0	3.1	0.29651025	6.0	0.6
2013-06-23	11.777083	22.0	23.0	0.0228125	35.0	0.041	1.03645825	3.0	2.6	0.3059375	6.0	0.5
2013-06-24	16.8026315	34.0	36.1	0.0397085	77.0	0.065	1.460322	4.0	3.3	0.35917725	7.0	0.6
2013-06-25	20.1479165	36.0	38.8	0.0431665	84.0	0.066	1.6548837499999998	4.0	3.9	0.3718195	7.0	0.7
2013-06-26	17.8875	42.0	45.0	0.0385	49.0	0.054	1.296875	3.0	2.5	0.3232309999999999	6.0	0.7
2013-06-27	15.375	38.0	40.9	0.036417	49.0	0.058	1.00625	3.0	2.2	0.36732325	7.0	0.6
2013-06-28	12.4625	21.0	22.1	0.0362085	46.0	0.05	0.625	1.0	1.3	0.3131772499999999	6.0	0.5
2013-06-29	13.4270835	27.0	29.2	0.032792	46.0	0.054	0.8250000000000001	3.0	2.1	0.3273334999999999	7.0	0.7
2013-06-30	13.814583	25.0	27.9	0.024958	32.0	0.038	0.6385415	3.0	2.1	0.330177	7.0	0.6
2013-07-01	13.2485715	21.0	22.4	0.0175205	21.0	0.023	0.3586444999999999	0.0	0.8	0.254468	6.0	0.5
2013-07-02	11.69375	21.0	22.3	0.0173545	24.0	0.026	0.5206845	1.0	1.1	0.2602187499999999	6.0	0.6
2013-07-03	13.979167	27.0	29.5	0.011125	22.0	0.024	0.74791675	3.0	2.1	0.3108189999999999	7.0	0.8
2013-07-04	8.9645835	17.0	18.1	0.020604	34.0	0.04	0.746875	1.0	1.9	0.2399585	7.0	0.6
2013-07-05	10.7	19.0	20.3	0.0272915	42.0	0.049	0.8093750000000001	1.0	1.9	0.24973975	5.0	0.5
2013-07-06	10.014583	16.0	17.9	0.0350835	51.0	0.055	1.44270825	4.0	3.9	0.2743855	6.0	0.5
2013-07-07	8.7229165	13.0	14.5	0.0387915	51.0	0.056	1.05	3.0	2.2	0.3067187499999999	6.0	0.5
2013-07-08	11.8700755	20.0	21.3	0.0408125	67.0	0.06	1.1364584999999998	6.0	4.3	0.2954624999999999	6.0	0.5
2013-07-09	18.0125	33.0	35.9	0.045604	105.0	0.072	1.5234847500000002	4.0	3.8	0.39374975	7.0	0.7
2013-07-10	17.7360745	36.0	38.6	0.036021	46.0	0.054	0.646875	1.0	1.4	0.401877	8.0	0.9
2013-07-11	14.002083	24.0	25.3	0.0346775	54.0	0.056	0.76448875	1.0	1.4	0.35658325	7.0	0.7
2013-07-12	8.375	13.0	14.3	0.029146	35.0	0.038	0.628125	4.0	3.6	0.30366675	6.0	0.5
2013-07-13	8.6604165	17.0	18.8	0.0179165	25.0	0.027	0.271875	0.0	0.9	0.2995832499999999	6.0	0.6
2013-07-14	11.33125	23.0	24.7	0.0216039999999999	34.0	0.037	0.70833325	1.0	1.8	0.33827375	7.0	0.7
2013-07-15	13.2541665	25.0	27.4	0.0267365	38.0	0.045	1.1979165	4.0	3.6	0.3141242499999999	6.0	0.7
2013-07-16	16.4511905	36.0	38.9	0.0325205	58.0	0.057	0.8704815	3.0	2.2	0.36175675	7.0	0.6
2013-07-17	18.6702385	38.0	40.6	0.044125	129.0	0.079	0.9979165	3.0	2.4	0.4081144999999999	7.0	0.8
2013-07-18	18.8208335	55.0	58.6	0.0431665	101.0	0.071	1.40833325	4.0	3.7	0.400427	7.0	0.65
2013-07-19	15.135417	26.0	28.6	0.0539165	133.0	0.08	1.13883925	4.0	3.3	0.388881	7.0	0.6
2013-07-20	12.54375	32.0	34.8	0.0410415	84.0	0.065	1.53333325	4.0	3.1	0.3438435	7.0	0.7
2013-07-21	9.9416665	35.0	37.9	0.039083	54.0	0.056	0.5375	1.0	1.5	0.3179375	7.0	0.6
2013-07-22	8.810101	15.0	16.2	0.032167	38.0	0.041	0.2412877499999999	0.0	0.6	0.303992	6.0	0.6
2013-07-23	13.285145	23.0	24.9	0.033875	58.0	0.057	0.47589275	1.0	1.1	0.328304	7.0	0.7
2013-07-24	11.9	32.0	34.5	0.0263955	38.0	0.041	0.625	1.0	1.4	0.3033229999999999	7.0	0.6
2013-07-25	7.064583	10.0	11.2	0.017229	19.0	0.02	0.21979175	0.0	0.6	0.2220937499999999	5.0	0.4
2013-07-26	11.3	31.0	33.5	0.0335835	61.0	0.058	0.53958325	1.0	1.3	0.2886875	7.0	0.7
2013-07-27	12.316667	24.0	25.7	0.042667	67.0	0.06	0.8145835	3.0	2.2	0.31431225	7.0	0.6
2013-07-28	11.4708335	22.0	23.9	0.0337475	45.0	0.049	0.49375	1.0	1.1	0.3068125	7.0	0.6
2013-07-29	14.6860115	27.0	29.4	0.0419034999999999	71.0	0.061	0.7760417500000001	3.0	2.2	0.3018437499999999	6.0	0.7
2013-07-30	15.4029165	34.0	36.0	0.029042	43.0	0.046	0.8745832499999999	1.0	1.9	0.2477604999999999	5.0	0.5
2013-07-31	16.3977275	32.0	34.5	0.0385	47.0	0.051	0.7833335	3.0	2.0	0.2720955	5.0	0.5
2013-08-01	15.99375	29.0	31.1	0.035792	46.0	0.05	0.5747837499999999	1.0	1.5	0.281354	6.0	0.5
2013-08-02	15.01875	28.0	30.6	0.039896	58.0	0.057	0.86979175	4.0	3.2	0.2916042499999999	6.0	0.5
2013-08-03	16.322917	30.0	32.7	0.031021	40.0	0.043	1.75	4.0	3.9	0.3213644999999999	6.0	0.5
2013-08-04	8.9875	15.0	16.7	0.0280834999999999	35.0	0.038	0.5989585	1.0	1.5	0.2403644999999999	5.0	0.4
