Date Local	NO2 Mean	NO2 AQI	NO2 1st Max Value	O3 Mean	O3 AQI	O3 1st Max Value	SO2 Mean	SO2 AQI	SO2 1st Max Value	CO Mean	CO AQI	CO 1st Max Value
2015-05-29	9.243190945964912	44.0	47.7	0.0318638242105262	136.0	0.081	0.3175030622807017	4.0	3.8	0.2059568812280701	8.0	0.7
2015-05-30	6.93986338888889	35.0	37.6	0.0317119166666666	195.0	0.103	0.2397691277777777	9.0	6.0	0.1990308972222221	8.0	0.7
2015-05-31	6.193269811111111	26.0	28.2	0.0329955599999999	136.0	0.081	0.2495896111111111	7.0	5.9	0.1788679049999999	8.0	0.7
2015-06-01	7.990486079999999	35.0	37.9	0.0321426419047618	93.0	0.068	0.4027616171428572	6.0	4.8	0.171496188095238	8.0	0.823
2015-06-02	8.80255164	47.0	50.0	0.0313316038095237	97.0	0.069	0.814805996190476	27.0	19.0	0.1996977638095238	8.0	0.7
2015-06-03	7.795771332380951	36.0	38.1	0.033178378095238	136.0	0.081	0.3518893052380952	9.0	6.7	0.2004469638095238	8.0	0.83
2015-06-04	8.002829545714286	38.0	40.3	0.0340244942857142	100.0	0.07	0.4258542442857143	16.0	11.2	0.2106796533333332	8.0	0.829
2015-06-05	9.599487961904762	44.0	47.6	0.0311625309523809	105.0	0.072	0.2738258666666666	3.0	2.9	0.2339697511904761	8.0	0.8
2015-06-06	9.274134076190474	33.0	35.1	0.0333772809523809	136.0	0.081	0.433621382142857	6.0	4.9	0.259125994047619	8.0	0.84
2015-06-07	6.67996408	42.0	44.9	0.0368004533333333	154.0	0.087	0.4338629966666666	4.0	3.8	0.202041105	8.0	0.804
2015-06-08	9.83299112142857	44.0	47.8	0.0379629873015872	122.0	0.077	0.6202239190476191	9.0	6.8	0.2204227035714285	9.0	0.9
2015-06-09	11.150223797619043	48.0	51.5	0.036461869047619	80.0	0.064	0.75638045	39.0	27.1	0.2213838071428571	8.0	1.235
2015-06-10	10.344796347619049	42.0	45.9	0.0354923738095238	64.0	0.059	0.4725865476190476	9.0	6.1	0.2388660797619048	8.0	0.7
2015-06-11	8.699818711904761	35.0	37.7	0.0386424238095238	136.0	0.081	0.5014510642857142	4.0	3.9	0.2571162904761904	8.0	0.7
2015-06-12	8.66269213	44.0	47.4	0.0348881099999999	143.0	0.083	0.4337431100000001	7.0	5.4	0.2533118924999999	8.0	0.752
2015-06-13	6.4954215500000005	34.0	36.9	0.03660369	133.0	0.08	0.4468568149999999	7.0	5.1	0.2210341774999999	8.0	0.7
2015-06-14	6.27510532	33.0	35.1	0.0388073699999999	150.0	0.085	0.424320995	6.0	4.6	0.2107661699999999	8.0	0.819
2015-06-15	7.17499404	38.0	40.3	0.03252659	169.0	0.093	0.1757535599999999	9.0	6.1	0.1963396599999999	8.0	0.7
2015-06-16	9.60463829	43.0	46.4	0.0290093799999999	177.0	0.096	0.343938405	4.0	3.8	0.2225655449999999	8.0	0.8
2015-06-17	8.441591595238094	47.0	50.6	0.0313146333333333	187.0	0.1	0.3072915404761905	11.0	8.0	0.2130866345238095	8.0	0.8
2015-06-18	8.998815495238095	42.0	45.4	0.0330918547619047	185.0	0.099	0.1978685630952381	7.0	5.0	0.2105592714285714	9.0	0.929
2015-06-19	9.99153489809524	58.0	61.5	0.0349955923809523	200.0	0.105	0.4313666823809524	7.0	5.0	0.2257105666666666	10.0	1.292
2015-06-20	6.83974125	47.0	50.6	0.0347690799999999	206.0	0.111	0.285628725	9.0	6.3	0.1941648	8.0	0.7
2015-06-21	7.283374960000001	32.0	34.0	0.0349911799999999	136.0	0.081	0.5183502950000001	14.0	10.0	0.2000950249999999	8.0	0.7
2015-06-22	7.415015373333333	46.0	49.0	0.03404688	154.0	0.087	0.4045903316666666	7.0	5.9	0.1764999216666666	8.0	0.9
2015-06-23	10.78926394	40.0	42.5	0.0338536633333333	133.0	0.08	0.4744152266666666	23.0	16.0	0.2436840808333333	7.0	0.8
2015-06-24	9.965358253333331	44.0	47.7	0.0299465366666666	169.0	0.093	0.45748453	19.0	13.1	0.2104176233333332	9.0	1.4
2015-06-25	11.11010978736842	38.0	40.2	0.0326538947368421	159.0	0.089	0.6005156242105263	10.0	7.2	0.2320900782456139	7.0	0.9
2015-06-26	8.544300944561403	48.0	51.4	0.0341692070175438	166.0	0.092	0.4004936117543859	13.0	9.0	0.2100177577192982	6.0	0.7
2015-06-27	7.436941688421053	42.0	44.1	0.0323020252631578	90.0	0.067	0.43724722	26.0	18.0	0.2081025596491227	6.0	0.8
2015-06-28	6.727908383333333	31.0	33.5	0.0346412833333333	140.0	0.082	0.4408339166666666	17.0	12.0	0.1993233849999999	7.0	0.7
2015-06-29	10.0287396	47.0	50.5	0.0316589299999999	101.0	0.071	0.4212367483333333	9.0	6.0	0.2250884608333332	6.0	0.808
2015-06-30	11.40086987857143	67.0	69.1	0.0309602333333333	136.0	0.081	0.4687913142857143	13.0	9.0	0.2403169369047618	8.0	1.5
2015-07-01	9.987905012380953	51.0	54.6	0.0319824714285714	108.0	0.073	0.4469078923809524	17.0	12.0	0.2333681747619047	7.0	0.84
2015-07-02	11.254563616190476	45.0	48.8	0.0276354914285714	133.0	0.08	0.469439618095238	11.0	8.0	0.2244458771428571	6.0	0.902
2015-07-03	8.062148400000002	38.0	40.9	0.0349108961904761	147.0	0.084	0.4535911309523809	14.0	10.5	0.219693217142857	5.0	0.701
2015-07-04	5.923277747619048	30.0	32.0	0.0351564028571428	90.0	0.067	0.6049863595238095	21.0	15.0	0.1897890809523809	5.0	0.5
2015-07-05	6.1726879142857145	35.0	37.2	0.0346197666666666	74.0	0.062	0.4801346642857143	16.0	11.0	0.1893719704761904	5.0	0.5
2015-07-06	7.357925419047618	33.0	35.2	0.0297232161904761	74.0	0.062	0.2515861823809523	6.0	4.4	0.2597003157142856	8.0	1.0
2015-07-07	7.691714584761904	26.0	28.9	0.0289102761904761	87.0	0.066	0.1973588452380952	6.0	4.6	0.2588861742857143	8.0	1.5
2015-07-08	8.785451327619048	43.0	46.7	0.0279580342857142	74.0	0.062	0.2479195838095237	6.0	4.6	0.3023875042857143	13.0	1.417
2015-07-09	7.640124826666666	27.0	29.2	0.0303567033333333	58.0	0.057	0.1762275499999999	7.0	5.0	0.2653944625	9.0	0.8
2015-07-10	7.512375834285713	51.0	54.4	0.0298248866666666	61.0	0.058	0.2342902885714285	3.0	2.7	0.2406142852380952	7.0	0.7
2015-07-11	7.25985106	41.0	43.2	0.0295870038095238	80.0	0.064	0.291696819047619	10.0	7.0	0.2065767476190475	5.0	1.0
2015-07-12	7.126706906060607	29.0	31.0	0.0306823666666666	93.0	0.068	0.2808028809090909	9.0	6.1	0.2013680746969696	6.0	0.8
2015-07-13	8.887705033939394	28.0	30.0	0.0287643369696969	93.0	0.068	0.321210682121212	6.0	4.0	0.2173075543939393	7.0	1.4
2015-07-14	8.119046494545454	33.0	35.8	0.0296770115151514	115.0	0.075	0.2684668763636363	9.0	6.0	0.2021219621212121	6.0	0.7
2015-07-15	7.989551973939394	29.0	31.0	0.0296835703030302	100.0	0.07	0.297552066060606	6.0	4.8	0.2081536357575756	6.0	0.7
2015-07-16	9.08230909469697	38.0	40.0	0.0310884393939393	150.0	0.085	0.3586333518939393	10.0	7.0	0.1851091323863636	6.0	0.7
2015-07-17	9.062430148809524	39.0	41.0	0.033262	126.0	0.078	0.3658452630952381	9.0	6.0	0.1924830970238094	6.0	0.8
2015-07-18	8.341240726190476	38.0	40.1	0.0285581101190475	64.0	0.059	0.2318254136904761	6.0	4.0	0.2062101056547618	7.0	1.1
2015-07-19	7.817051291666667	27.0	29.3	0.0316426785714285	101.0	0.071	0.3674259776785714	11.0	8.4	0.2272439761904761	7.0	1.66
2015-07-20	7.979329066666668	29.0	31.4	0.030139669090909	77.0	0.063	0.2657118112121212	4.0	3.0	0.1923349949999999	6.0	0.8
2015-07-21	9.040979695151515	34.0	36.7	0.028479886060606	71.0	0.061	0.4865878815151515	4.0	3.5	0.215768354090909	9.0	3.2
2015-07-22	6.988018191428571	34.0	36.0	0.0276399199999999	51.0	0.055	0.4450594742857143	7.0	5.5	0.1933519847619047	6.0	0.8
2015-07-23	7.993270348571428	36.0	38.3	0.0294405961904761	71.0	0.061	0.4889992628571429	14.0	10.6	0.2038990785714285	6.0	1.1
2015-07-24	9.142201925714286	37.0	39.6	0.0292139685714285	115.0	0.075	0.456084508095238	9.0	6.0	0.1981267538095237	7.0	1.1
2015-07-25	7.60623854	32.0	34.1	0.0326889555555555	136.0	0.081	0.4858333644444444	16.0	11.7	0.1968259538888888	7.0	1.0
2015-07-26	5.933810755555555	36.0	38.4	0.0355103	90.0	0.067	0.4340816733333333	9.0	6.2	0.1796308422222222	6.0	0.63
2015-07-27	7.482797256842105	34.0	36.1	0.0339744905263157	115.0	0.075	0.3686761147368421	7.0	5.0	0.1936085421052631	6.0	0.991
2015-07-28	8.087288433333333	33.0	35.4	0.0346655966666666	129.0	0.079	0.2729862283333333	7.0	5.0	0.1920087783333332	8.0	0.8
2015-07-29	9.578699353333333	42.0	44.8	0.0337339733333333	159.0	0.089	0.4324801366666667	20.0	14.0	0.2146616074999999	6.0	0.8
2015-07-30	10.192838773333335	33.0	35.5	0.0324020699999999	147.0	0.084	0.32545561	10.0	7.2	0.2296332224999999	6.0	0.6
2015-07-31	9.48617581	35.0	37.8	0.0335784566666666	143.0	0.083	0.4218563599999999	13.0	9.9	0.2208040975	6.0	0.7
2015-08-01	7.23753526	25.0	27.0	0.0393263899999999	112.0	0.074	0.47795519	9.0	6.8	0.2025476433333333	6.0	0.8
2015-08-02	7.051250523333333	37.0	39.1	0.0381123899999999	101.0	0.071	0.4031909649999999	11.0	8.0	0.2695700125	7.0	0.8
2015-08-03	9.81105596761905	41.0	43.5	0.0342890714285714	164.0	0.091	0.424039078095238	7.0	5.6	0.2084043057142857	5.0	0.693
2015-08-04	9.682101366666666	42.0	44.2	0.0297844009523809	101.0	0.071	0.3870130247619047	6.0	4.4	0.1955548104761904	9.0	1.308
2015-08-05	9.932962931428571	41.0	43.5	0.0282773285714285	61.0	0.058	0.4495239685714285	19.0	13.0	0.212346129047619	8.0	1.3
2015-08-06	10.178137419047616	41.0	43.5	0.0277427447619047	87.0	0.066	0.5243646790476191	13.0	9.0	0.2123916738095237	7.0	1.1
2015-08-07	7.744326669090908	34.0	36.1	0.0321043296969696	100.0	0.07	0.4052658024242424	17.0	12.0	0.1885654613636363	6.0	0.9
2015-08-08	5.946060556969698	27.0	29.8	0.0323585321212121	93.0	0.068	0.3822429781818182	21.0	15.5	0.1829011642424242	5.0	0.6
2015-08-09	5.081398431428571	23.0	24.0	0.0308949961904761	101.0	0.071	0.2673803161904761	7.0	5.0	0.1615774342857142	5.0	0.574
2015-08-10	7.769746016969696	35.0	37.3	0.0282699575757575	140.0	0.082	0.2347640366666666	4.0	3.2	0.1802827178787878	6.0	0.6
2015-08-11	10.041338262424244	31.0	33.3	0.0297723006060605	122.0	0.077	0.2709711948484848	6.0	4.3	0.2213685246969697	7.0	0.7
2015-08-12	9.143385285454546	40.0	42.2	0.0340878327272727	166.0	0.092	0.3820485072727272	52.0	37.7	0.2034625477272726	9.0	4.1
2015-08-13	9.85543236	52.0	55.9	0.0313795854545454	143.0	0.083	0.5425683663636364	21.0	15.6	0.1996024468181817	10.0	1.3
2015-08-14	10.758207983636364	45.0	48.4	0.0362401181818181	136.0	0.081	0.3803221436363636	7.0	5.2	0.2480949486363635	9.0	1.0
2015-08-15	11.087896361363637	43.0	46.6	0.040504884090909	140.0	0.082	0.5201026329545454	6.0	4.6	0.2750599806818181	8.0	0.9
2015-08-16	11.053146213636364	46.0	49.2	0.0399030204545454	151.0	0.086	0.6470894329545456	14.0	10.0	0.2768351954545454	10.0	1.1
2015-08-17	12.596880025	42.0	44.5	0.0361010795454545	147.0	0.084	0.6341855079545454	9.0	6.7	0.3169534126893938	10.0	1.3
2015-08-18	9.216333592857143	42.0	44.5	0.0333979928571428	161.0	0.09	0.4070333845238094	4.0	3.0	0.2415885898809523	7.0	1.5
2015-08-19	7.089414917857143	28.0	30.0	0.0300720285714285	166.0	0.092	0.4151352148809524	105.0	86.9	0.2204641041666666	50.0	8.3
2015-08-20	9.337645103571427	44.0	47.0	0.0290268539682539	159.0	0.089	0.3985916672619046	9.0	6.0	0.2374215732142857	8.0	0.9
2015-08-21	8.395793777142856	45.0	48.6	0.035260099047619	133.0	0.08	0.476468946190476	69.0	50.0	0.2351857709523809	16.0	5.2
2015-08-22	6.477457898095238	38.0	40.0	0.0333868038095237	151.0	0.086	0.3436821823809524	17.0	12.0	0.2242390576190475	7.0	0.769
2015-08-23	5.419807826666667	42.0	44.7	0.0284101399999999	166.0	0.092	0.2386019957142856	7.0	5.5	0.2060361514285714	8.0	1.0
2015-08-24	11.48412576952381	62.0	64.0	0.0315184447619047	159.0	0.089	0.5605998971428571	11.0	8.2	0.2569800576190476	9.0	1.2
2015-08-25	10.464815924761906	43.0	46.1	0.0311193857142856	87.0	0.066	0.4921930109523809	23.0	16.9	0.2663307728571428	8.0	1.4
2015-08-26	9.44357994	50.0	53.2	0.0318734257142856	108.0	0.073	0.4869671371428571	16.0	11.0	0.2301937352380951	13.0	2.2
2015-08-27	10.023265244761904	61.0	63.6	0.0299033638095237	159.0	0.089	0.5177447133333333	11.0	8.0	0.2309123242857143	9.0	1.5
2015-08-28	11.325196611428572	45.0	48.6	0.029497339047619	174.0	0.095	0.4910107033333333	9.0	6.6	0.2567825471428571	8.0	1.2
2015-08-29	9.287917665714286	38.0	40.1	0.0349194047619047	108.0	0.073	0.472767359047619	9.0	6.0	0.245928368095238	7.0	0.9
2015-08-30	7.42513552	47.0	50.1	0.0338796766666666	87.0	0.066	0.5064512066666667	9.0	6.0	0.2231499324999999	6.0	0.6
2015-08-31	11.570048354285715	58.0	61.4	0.0308063561904761	93.0	0.068	0.5460047790476189	4.0	3.0	0.2588876614285714	7.0	1.115
2015-09-01	9.773706493333334	50.0	53.9	0.0316607733333333	100.0	0.07	0.3254587147619047	7.0	5.0	0.2370204414285713	6.0	0.9
2015-09-02	10.623059161904765	39.0	41.2	0.0323439199999999	112.0	0.074	0.3541842752380952	7.0	5.1	0.2388332823809523	7.0	1.1
2015-09-03	12.066134143809522	45.0	48.3	0.0301737685714285	101.0	0.071	0.4105964152380951	4.0	3.8	0.2609405871428571	9.0	1.5
2015-09-04	8.269954622857144	39.0	41.3	0.0247835523809523	108.0	0.073	0.272688799047619	6.0	4.0	0.2124225695238094	7.0	1.4
2015-09-05	6.7568368309523805	29.0	31.0	0.0215966523809523	105.0	0.072	0.2290084166666666	11.0	8.0	0.1784884261904761	7.0	0.8
2015-09-06	7.913779542857144	35.0	37.0	0.0228703047619047	90.0	0.067	0.2854895380952381	4.0	3.5	0.2004980499999999	9.0	1.0
