original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
224409	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-01	Parts per billion	11.070833	17.7	7	16	Parts per million	0.012792	0.014	7	13	Parts per billion	0.4125	0.6	5	0.0	Parts per million	0.233333	0.4	15	3.0
224413	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-02	Parts per billion	9.220833	18.3	20	17	Parts per million	0.013875	0.02	11	19	Parts per billion	0.3958335	0.9	6	0.0	Parts per million	0.1687499999999999	0.3	19	2.0
224417	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-03	Parts per billion	9.041667	21.0	6	20	Parts per million	0.023917	0.032	11	30	Parts per billion	0.5458335	2.3	8	3.0	Parts per million	0.1875	0.3	6	2.0
224421	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-04	Parts per billion	8.2625	16.3	13	15	Parts per million	0.023708	0.028	1	26	Parts per billion	0.65625	1.6	22	1.0	Parts per million	0.204167	0.4	13	3.0
224425	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-05	Parts per billion	8.408333	18.1	22	17	Parts per million	0.015208	0.023	9	21	Parts per billion	1.36875	2.2	21	3.0	Parts per million	0.1375	0.3	20	3.0
224429	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-06	Parts per billion	12.995652	33.9	8	31	Parts per million	0.0275	0.038	10	35	Parts per billion	1.152922	3.7	6	4.0	Parts per million	0.427083	1.3	6	9.0
224433	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-07	Parts per billion	13.145833	23.4	6	22	Parts per million	0.032875	0.038	18	35	Parts per billion	0.5979165	0.9	9	0.0	Parts per million	0.3149455	0.4	6	5.0
224437	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-08	Parts per billion	11.770833	24.8	6	23	Parts per million	0.031583	0.038	10	35	Parts per billion	0.9645835	2.0	19	3.0	Parts per million	0.23125	0.3	3	3.0
224441	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-09	Parts per billion	14.991667	28.0	6	26	Parts per million	0.027833	0.035	9	32	Parts per billion	1.7979165	3.4	19	4.0	Parts per million	0.1916665	0.3	21	2.0
224445	36	5	133	200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab	New York	Bronx	New York	2014-10-10	Parts per billion	17.104167	29.5	23	27	Parts per million	0.015792	0.024	8	22	Parts per billion	1.2833335	2.6	6	3.0	Parts per million	0.2625	0.5	22	5.0
