State	Date Local	NO2 Mean	NO2 AQI	NO2 1st Max Value	O3 Mean	O3 AQI	O3 1st Max Value	SO2 Mean	SO2 AQI	SO2 1st Max Value	CO Mean	CO AQI	CO 1st Max Value
california	2013-01-01	14.367189833333336	38.0	40.0	0.0180938333333333	44.0	0.048	0.4912176458333333	4.0	3.0	0.5762699895833333	54.0	5.2
california	2013-01-02	19.66172208333333	54.0	57.8	0.0157715416666666	45.0	0.049	0.7279467083333332	9.0	6.5	0.6014068229166667	20.0	2.5
california	2013-01-03	21.12408304166667	56.0	59.5	0.0151925833333333	44.0	0.048	0.763866375	6.0	4.1	0.6787885625	26.0	2.7
california	2013-01-04	22.14786425	49.0	52.5	0.0133951666666666	42.0	0.045	0.8270731874999999	6.0	4.7	0.68917615625	19.0	2.3
california	2013-01-05	19.68615575	52.0	55.9	0.0148089999999999	41.0	0.044	0.7187183958333333	6.0	4.7	0.68340303125	26.0	2.9
california	2013-01-06	11.64158225	45.0	48.0	0.021986375	42.0	0.045	0.433790375	6.0	4.8	0.4855389062499999	22.0	2.5
california	2013-01-07	15.06760404347826	45.0	48.6	0.0154929130434782	44.0	0.047	0.5200403695652174	4.0	3.0	0.5563509456521739	23.0	2.2
california	2013-01-08	20.055467166666663	52.0	55.0	0.012030875	39.0	0.042	0.7977554583333334	16.0	11.3	0.6660900833333333	24.0	3.0
california	2013-01-09	18.19891275	71.0	73.8	0.0192156666666666	40.0	0.043	0.7528696874999999	7.0	5.5	0.67249040625	36.0	5.0
california	2013-01-10	8.398806833333333	38.0	40.7	0.0290225833333333	42.0	0.045	0.3202302916666666	3.0	2.0	0.3323953125	43.0	3.8
california	2013-01-11	11.779497999999998	42.0	44.3	0.023064125	41.0	0.044	0.3809349583333333	4.0	3.0	0.4044759895833333	16.0	2.12
california	2013-01-12	14.647689434782606	39.0	41.6	0.0196601304347826	40.0	0.043	0.4855436956521739	4.0	3.0	0.4748863586956522	18.0	3.0
california	2013-01-13	14.676938869565214	40.0	42.7	0.0233743478260869	41.0	0.044	0.5831279347826086	11.0	8.1	0.5456678695652175	23.0	2.264
california	2013-01-14	14.33574482608696	50.0	53.8	0.0233492608695652	44.0	0.047	0.4915087391304347	4.0	3.0	0.4393293586956521	16.0	2.03
california	2013-01-15	20.802116875	54.0	57.9	0.0165432083333333	43.0	0.046	0.7713672083333333	10.0	7.0	0.6097555833333334	23.0	3.4
california	2013-01-16	22.68967075	57.0	60.2	0.0149978333333333	44.0	0.048	1.1163911041666663	67.0	49.8	0.7246411770833333	26.0	3.0
california	2013-01-17	23.929408416666664	69.0	71.2	0.0141056666666666	44.0	0.047	0.9738927708333334	14.0	10.1	0.7189005312500001	26.0	3.5
california	2013-01-18	22.280478916666667	58.0	61.5	0.0146354166666666	42.0	0.045	0.7610265416666667	6.0	4.9	0.66360021875	20.0	2.497
california	2013-01-19	20.201107695652173	52.0	55.3	0.0167232608695652	43.0	0.046	0.6824280434782608	11.0	8.5	0.6307950434782609	22.0	2.2
california	2013-01-20	17.914591913043477	48.0	51.0	0.018348652173913	44.0	0.048	0.6376244130434783	9.0	6.5	0.597225543478261	19.0	2.2
california	2013-01-21	21.49310869565217	76.0	77.1	0.016200304347826	41.0	0.044	0.8538645217391306	11.0	8.4	0.6229417282608696	22.0	2.2
california	2013-01-22	25.65237169565217	76.0	77.6	0.0126130434782608	41.0	0.044	0.9332288913043476	24.0	17.0	0.6957322282608697	20.0	2.5
california	2013-01-23	24.493506454545454	76.0	77.2	0.0107793181818181	34.0	0.037	0.8060584545454546	7.0	5.6	0.7007898863636364	26.0	3.2
california	2013-01-24	14.52866008695652	42.0	44.6	0.0101893913043478	28.0	0.03	0.4507853695652173	6.0	4.0	0.4633006086956523	26.0	3.6
california	2013-01-25	13.918631130434788	35.0	37.9	0.0095253478260869	25.0	0.03	0.353596652173913	3.0	2.2	0.4837257826086956	19.0	1.7
california	2013-01-26	7.413861681818182	29.0	31.2	0.0230170909090909	41.0	0.044	0.3200626136363636	4.0	3.4	0.3737123977272727	16.0	1.5
california	2013-01-27	4.914344636363636	31.0	33.7	0.028615	39.0	0.042	0.2522093181818181	1.0	1.6	0.3083763863636363	14.0	1.9
california	2013-01-28	9.14751918181818	33.0	35.2	0.024188909090909	39.0	0.042	0.29702825	4.0	3.0	0.3867882272727272	13.0	1.58
california	2013-01-29	15.121838636363636	42.0	44.9	0.01716	37.0	0.04	0.4682574545454546	4.0	3.0	0.5279457954545453	17.0	2.7
california	2013-01-30	18.33563222727273	53.0	56.0	0.0137417272727272	37.0	0.04	0.7506192045454546	21.0	15.8	0.6620587386363637	25.0	3.9
california	2013-01-31	19.385049272727272	60.0	62.0	0.0132053636363636	39.0	0.042	0.7676035909090907	11.0	8.2	0.6815876136363638	27.0	2.9
california	2013-02-01	20.68715895652173	61.0	63.7	0.0127573913043478	38.0	0.041	1.226903195652174	64.0	46.0	0.6384557065217392	22.0	3.5
california	2013-02-02	16.699850391304345	58.0	61.8	0.0153615652173913	34.0	0.037	0.9645996304347828	37.0	26.0	0.5577255108695652	24.0	2.3
california	2013-02-03	11.419104565217392	35.0	37.6	0.0214403478260869	41.0	0.044	0.6844715652173913	67.0	49.0	0.4098705869565218	16.0	1.6
california	2013-02-04	15.076421521739134	49.0	52.9	0.0177135217391304	38.0	0.042	1.164715304347826	104.0	83.0	0.4821127173913043	22.0	3.6
california	2013-02-05	11.891342782608694	48.0	51.0	0.0233629565217391	41.0	0.044	0.3817407608695651	10.0	7.2	0.3811483913043478	24.0	2.4
california	2013-02-06	12.278497826086957	44.0	47.8	0.0224380434782608	41.0	0.046	0.4004738260869565	6.0	4.7	0.3865819347826087	26.0	4.0
california	2013-02-07	13.21231595652174	51.0	54.8	0.0278384347826087	44.0	0.048	0.4313048913043478	4.0	3.2	0.4392496304347826	27.0	2.4
california	2013-02-08	9.465235571428572	37.0	39.7	0.0260677142857142	41.0	0.047	0.2625332857142857	3.0	2.0	0.3380457380952381	14.0	1.9
california	2013-02-09	11.94588705	42.0	44.1	0.0226521	40.0	0.043	0.3555545999999999	3.0	2.7	0.42050705	16.0	1.8
california	2013-02-10	11.73500045	37.0	39.5	0.0215024	41.0	0.046	0.418251225	3.0	2.0	0.4456374125	18.0	1.8
california	2013-02-11	13.94382265	45.0	48.1	0.02122575	44.0	0.047	0.462581775	4.0	3.4	0.4654409625	18.0	2.4
california	2013-02-12	18.29899145	58.0	61.0	0.01856725	42.0	0.045	0.65387755	6.0	4.4	0.5071143124999999	18.0	2.7
california	2013-02-13	19.363233699999995	54.0	57.4	0.0170504	43.0	0.046	0.70606825	6.0	4.4	0.5796234874999999	28.0	5.0
california	2013-02-14	19.550570300000004	67.0	69.0	0.01769635	46.0	0.05	0.72908225	14.0	10.0	0.5889174375000001	34.0	3.0
california	2013-02-15	18.07977723809524	76.0	77.8	0.0208730476190476	46.0	0.05	0.609231619047619	13.0	9.5	0.5195495238095238	23.0	2.8
california	2013-02-16	15.462284428571428	49.0	52.4	0.0240028571428571	49.0	0.053	0.5545609285714286	9.0	6.6	0.4887379285714284	18.0	1.7
california	2013-02-17	10.272255	45.0	48.0	0.0279912380952381	51.0	0.055	0.4387330238095238	4.0	3.7	0.4019709047619047	17.0	1.9
california	2013-02-18	8.158375714285715	52.0	55.7	0.0335779523809523	45.0	0.05	0.3715875238095238	9.0	6.7	0.3596150238095237	14.0	1.6
california	2013-02-19	5.988187571428571	30.0	32.0	0.0354871904761904	44.0	0.049	0.226771119047619	3.0	2.0	0.2953447619047619	14.0	1.3
california	2013-02-20	7.807392904761905	35.0	37.8	0.0272299047619047	41.0	0.048	0.2778798809523809	4.0	3.0	0.2958399761904761	13.0	1.7
california	2013-02-21	12.171973095238094	43.0	46.3	0.021394	41.0	0.044	0.3523758095238095	6.0	4.6	0.3465058452380952	9.0	1.6
california	2013-02-22	15.238138523809525	42.0	45.2	0.0225054761904761	41.0	0.044	0.5077075952380954	10.0	7.3	0.4613627261904762	30.0	4.7
california	2013-02-23	9.583035333333337	44.0	47.0	0.0311493333333333	51.0	0.055	0.4243216428571429	6.0	4.9	0.4064532023809524	44.0	4.0
california	2013-02-24	7.731016190476192	46.0	49.9	0.0295005714285714	45.0	0.049	0.3107651190476191	7.0	5.0	0.2827203452380951	10.0	1.2
california	2013-02-25	15.938301476190478	46.0	49.8	0.0224283809523809	43.0	0.046	0.5411068095238095	9.0	6.4	0.4084463095238095	14.0	2.1
california	2013-02-26	16.037245619047617	51.0	54.0	0.0229793333333333	48.0	0.052	0.5898446666666667	16.0	11.4	0.4319914642857142	16.0	1.7
california	2013-02-27	15.80429925	63.0	65.6	0.02421465	47.0	0.051	0.6839420250000001	16.0	11.6	0.4240640874999999	15.0	1.4
california	2013-02-28	16.053517850000002	62.0	64.5	0.02046615	47.0	0.051	0.4828577749999999	9.0	6.4	0.4216703125	19.0	1.9
california	2013-03-01	19.088129772727275	64.0	66.8	0.0211462727272727	64.0	0.059	0.62206775	14.0	10.3	0.4580463257575758	15.0	2.228
california	2013-03-02	16.259190636363634	56.0	59.6	0.0237335454545454	48.0	0.052	0.6928822045454546	21.0	15.4	0.4488186931818181	17.0	1.759
california	2013-03-03	8.183303318181819	47.0	50.5	0.0292882272727272	48.0	0.052	0.4407138636363636	9.0	6.4	0.3109442840909091	16.0	2.607
california	2013-03-04	8.206793863636364	41.0	43.3	0.027108409090909	44.0	0.047	0.2583312045454545	6.0	4.7	0.2758923181818182	23.0	3.679
california	2013-03-05	8.92679009090909	39.0	41.2	0.0326296363636363	43.0	0.046	0.2776195227272727	7.0	5.0	0.2991644431818182	27.0	2.4
california	2013-03-06	6.348829238095238	34.0	36.8	0.0308185238095238	46.0	0.05	0.2174675476190476	9.0	6.3	0.241359488095238	7.0	1.1
california	2013-03-07	8.258689714285715	28.0	30.8	0.0273399047619047	42.0	0.045	0.2795469285714286	3.0	2.0	0.2931138928571428	8.0	1.0
california	2013-03-08	6.9887106190476205	35.0	37.4	0.0300216666666666	44.0	0.047	0.2257604999999999	4.0	3.0	0.2703990238095237	8.0	1.1
california	2013-03-09	8.026250904761904	32.0	34.2	0.0256244285714285	44.0	0.047	0.2861468571428571	3.0	2.0	0.2947224642857142	8.0	1.1
california	2013-03-10	10.89352380952381	45.0	48.4	0.0244349047619047	58.0	0.057	0.3683968333333333	6.0	4.4	0.3840449047619046	13.0	1.3
california	2013-03-11	15.63310238095238	53.0	56.8	0.0225869999999999	46.0	0.05	0.5486853095238095	7.0	5.3	0.4484805833333333	19.0	3.061
california	2013-03-12	17.739471523809524	60.0	62.1	0.0210095714285714	54.0	0.056	0.5450093095238095	6.0	4.8	0.4581236190476191	25.0	3.036
california	2013-03-13	17.92132404761905	57.0	60.5	0.0228905238095238	61.0	0.062	0.6076049047619048	13.0	9.2	0.442310619047619	14.0	2.174
california	2013-03-14	15.370703772727277	89.0	90.3	0.0227169545454545	54.0	0.057	0.4018109772727273	4.0	3.4	0.3961719318181819	16.0	2.214
california	2013-03-15	15.217102136363636	55.0	58.7	0.0239393636363636	67.0	0.06	0.4472049545454545	9.0	6.2	0.3931085227272726	17.0	3.662
california	2013-03-16	7.949630227272726	47.0	50.2	0.0323211363636363	51.0	0.055	0.2618500909090909	4.0	3.4	0.29405475	9.0	1.49
california	2013-03-17	5.686510863636365	26.0	28.7	0.0371887727272727	84.0	0.065	0.2333295227272727	3.0	2.0	0.2670874318181818	7.0	0.944
california	2013-03-18	10.846047772727273	42.0	44.2	0.0295453636363636	58.0	0.057	0.3497881363636363	6.0	4.1	0.3131688295454545	9.0	1.433
california	2013-03-19	11.908509409090907	42.0	45.5	0.0282889545454545	49.0	0.053	0.2985051590909091	6.0	4.0	0.3281621704545454	9.0	1.433
california	2013-03-20	11.498372090909092	48.0	51.6	0.0295101363636363	49.0	0.053	0.3263593636363637	7.0	5.6	0.3362641136363636	13.0	1.4
california	2013-03-21	8.167471681818183	35.0	37.0	0.0331236363636363	58.0	0.057	0.2403221363636363	3.0	2.0	0.2656798181818181	8.0	1.0
california	2013-03-22	9.226684636363636	42.0	45.1	0.0350242272727272	71.0	0.061	0.3187342727272727	3.0	2.0	0.2791810795454545	10.0	1.4
california	2013-03-23	9.948471363636363	38.0	40.2	0.0362121818181818	97.0	0.069	0.3265905909090909	3.0	2.5	0.3171163409090909	9.0	1.1
california	2013-03-24	10.338889636363636	49.0	52.2	0.0346616363636363	122.0	0.077	0.3550697954545455	4.0	3.4	0.3410777386363636	9.0	1.33
california	2013-03-25	12.833096181818185	53.0	56.1	0.0348365909090909	126.0	0.078	0.3272492045454545	4.0	3.0	0.3666544431818181	15.0	1.895
california	2013-03-26	9.693049	58.0	61.7	0.0346513636363636	87.0	0.066	0.3094677954545455	9.0	6.3	0.2990555909090909	13.0	2.257
california	2013-03-27	8.008006636363636	30.0	32.9	0.0302231818181818	51.0	0.055	0.3630101818181818	54.0	38.0	0.2685095340909091	6.0	0.938
california	2013-03-28	10.203562181818183	42.0	44.3	0.0232242272727272	43.0	0.046	0.3306743181818182	6.0	4.8	0.3017946704545454	11.0	1.683
california	2013-03-29	11.43891609090909	42.0	45.0	0.0231173636363636	46.0	0.051	0.3372196590909091	4.0	3.4	0.3253736590909091	14.0	1.277
california	2013-03-30	6.59159109090909	28.0	30.1	0.0255555	58.0	0.057	0.2852858409090909	4.0	3.5	0.2697138636363636	7.0	0.73
california	2013-03-31	3.741987045454545	22.0	23.2	0.0266620909090909	38.0	0.045	0.1839009318181818	3.0	2.0	0.2356522386363636	7.0	0.6
california	2013-04-01	5.214188681818182	23.0	24.9	0.0305343636363636	47.0	0.051	0.1870439999999999	3.0	2.7	0.2398346363636363	7.0	0.7
california	2013-04-02	7.966450136363636	43.0	46.7	0.027901409090909	49.0	0.053	0.2758150909090909	3.0	2.5	0.2590204545454545	7.0	1.3
california	2013-04-03	10.174348000000002	40.0	42.6	0.029057409090909	54.0	0.057	0.3157556590909091	3.0	2.9	0.2977495227272727	16.0	3.349
california	2013-04-04	7.464772863636364	36.0	38.8	0.0299620909090909	61.0	0.058	0.2731308863636364	7.0	5.5	0.27096075	16.0	1.725
california	2013-04-05	5.433111727272728	27.0	29.9	0.0296918636363636	48.0	0.052	0.2133218863636363	3.0	2.0	0.2163526477272727	6.0	0.5
california	2013-04-06	4.377874636363637	27.0	29.6	0.033632909090909	61.0	0.058	0.1906705681818181	3.0	2.0	0.2231494886363636	6.0	0.6
california	2013-04-07	4.084188409090909	28.0	30.3	0.038265909090909	77.0	0.063	0.2441844772727272	3.0	2.5	0.2304680227272727	7.0	1.037
california	2013-04-08	3.7559833181818174	20.0	21.7	0.0392137727272727	50.0	0.054	0.1992083863636363	3.0	2.3	0.2048940227272727	6.0	0.5
california	2013-04-09	6.558933227272728	40.0	42.6	0.0344857272727272	54.0	0.056	0.2448095681818181	6.0	4.8	0.2327290113636363	6.0	0.7
california	2013-04-10	10.551563227272728	50.0	53.6	0.0288044545454545	67.0	0.061	0.4248632045454545	16.0	11.4	0.2982918636363635	11.0	1.274
california	2013-04-11	9.719277428571427	42.0	44.0	0.0320116666666666	74.0	0.062	0.3620189285714285	4.0	3.2	0.2836945833333333	10.0	1.429
california	2013-04-12	9.089251454545456	48.0	51.5	0.0314235	64.0	0.059	0.4680145227272727	7.0	5.8	0.2724977954545454	13.0	1.777
california	2013-04-13	5.890668090909092	29.0	31.8	0.0381966363636363	100.0	0.07	0.3374894318181818	4.0	3.7	0.2640875454545455	16.0	1.695
california	2013-04-14	3.453701739130434	25.0	26.0	0.0381749565217391	47.0	0.051	0.272461152173913	6.0	4.5	0.2164517934782608	6.0	0.632
california	2013-04-15	4.319471272727273	25.0	26.1	0.037557409090909	48.0	0.052	0.2527693181818182	4.0	3.0	0.2096158409090908	6.0	0.69
california	2013-04-16	5.632198782608696	31.0	33.7	0.0375598695652173	54.0	0.056	0.2944268913043478	7.0	5.6	0.2220435652173913	6.0	0.768
california	2013-04-17	7.416675217391304	42.0	44.0	0.0353215217391304	49.0	0.053	0.3166471304347826	3.0	2.0	0.2320372608695652	7.0	0.9
california	2013-04-18	11.367049416666664	50.0	53.0	0.0337852916666666	61.0	0.058	0.4025688125	4.0	3.0	0.2852373958333333	10.0	1.514
california	2013-04-19	14.177318083333333	50.0	53.1	0.03158975	71.0	0.062	0.5037777083333334	6.0	4.3	0.3453278854166666	18.0	3.754
california	2013-04-20	10.414304666666666	60.0	62.5	0.0345581666666666	115.0	0.075	0.4929620416666666	4.0	3.7	0.3205400312499999	31.0	3.854
california	2013-04-21	8.985357958333333	42.0	45.6	0.0361594583333333	156.0	0.088	0.5059622916666666	14.0	10.7	0.3122517395833333	19.0	2.175
california	2013-04-22	8.834539416666667	37.0	39.9	0.0365935	100.0	0.07	0.4900643333333334	7.0	5.0	0.2895217083333333	9.0	1.2
california	2013-04-23	7.2236495	41.0	43.8	0.03898725	67.0	0.065	0.3464326041666667	4.0	3.6	0.2559286770833333	7.0	1.007
california	2013-04-24	7.504083391304348	43.0	46.9	0.0374707391304347	101.0	0.076	0.4179711304347827	7.0	5.1	0.2657032826086956	11.0	1.702
california	2013-04-25	5.688350090909091	27.0	29.8	0.0345473181818181	51.0	0.06	0.2903695227272727	4.0	3.2	0.2386098863636363	6.0	0.691
california	2013-04-26	8.879132227272727	50.0	53.0	0.033918	105.0	0.072	0.4085012045454545	3.0	2.8	0.2866467840909091	11.0	1.641
california	2013-04-27	8.13444457142857	51.0	54.3	0.0353570952380952	108.0	0.073	0.4809024999999999	6.0	4.9	0.2972129523809523	11.0	1.671
california	2013-04-28	7.070203409090909	33.0	35.2	0.0361642272727272	150.0	0.085	0.4030862272727272	4.0	3.8	0.2794437045454545	8.0	0.8
california	2013-04-29	9.395485318181818	57.0	60.1	0.0345975909090909	112.0	0.074	0.4030786818181818	6.0	4.4	0.2983146477272727	7.0	1.517
california	2013-04-30	7.446368545454546	34.0	36.6	0.038045409090909	87.0	0.066	0.4327382045454545	9.0	6.0	0.2555968295454546	7.0	1.024
california	2013-05-01	8.210154347826089	42.0	44.3	0.0391162608695652	84.0	0.065	0.3882530434782608	4.0	3.8	0.2616047065217391	9.0	1.1
california	2013-05-02	12.777149391304343	61.0	63.7	0.0417935217391304	115.0	0.079	0.5400212608695651	7.0	5.4	0.3316282826086956	10.0	1.3
california	2013-05-03	16.04531117391304	62.0	64.6	0.0439697826086956	140.0	0.082	0.6065853478260869	6.0	4.8	0.3814952282608695	11.0	1.5
california	2013-05-04	7.726833999999999	60.0	62.8	0.0465305454545454	161.0	0.09	0.4884463409090909	9.0	6.6	0.3113121249999999	11.0	1.968
california	2013-05-05	2.7165568636363635	15.0	16.0	0.0424660454545454	71.0	0.061	0.3026794318181818	6.0	4.4	0.233915875	5.0	0.5
california	2013-05-06	4.709120181818181	25.0	27.1	0.0338399545454545	44.0	0.048	0.2705917954545454	4.0	3.0	0.2400280568181818	6.0	0.755
california	2013-05-07	5.641182045454545	27.0	29.8	0.0347176363636363	50.0	0.054	0.2800483636363636	4.0	3.1	0.2450862159090909	6.0	0.8
california	2013-05-08	5.568592952380952	28.0	30.2	0.0334747142857142	54.0	0.056	0.2593652619047619	4.0	3.0	0.2353243333333333	5.0	0.5
california	2013-05-09	6.718780428571429	34.0	36.2	0.0336965238095238	90.0	0.067	0.3036730476190476	3.0	2.0	0.2279817142857142	6.0	0.6
california	2013-05-10	7.956764772727274	58.0	61.3	0.0324638181818181	74.0	0.062	0.4308934545454544	27.0	19.8	0.2487344886363636	7.0	1.615
california	2013-05-11	9.277039136363635	40.0	42.5	0.0346480454545454	151.0	0.086	0.4948598409090909	6.0	4.2	0.2847723068181818	9.0	1.065
california	2013-05-12	8.846752318181819	50.0	53.9	0.0328940454545454	156.0	0.088	0.4698580227272728	4.0	3.7	0.2858671136363636	10.0	1.762
california	2013-05-13	11.54634790909091	79.0	80.7	0.031589409090909	154.0	0.087	0.517268090909091	7.0	5.5	0.2992763863636363	13.0	1.354
california	2013-05-14	7.635439500000001	44.0	47.4	0.0346705	93.0	0.068	0.4142222499999999	7.0	5.1	0.2401245568181818	6.0	0.776
california	2013-05-15	5.902084727272726	29.0	31.5	0.0373857272727272	100.0	0.07	0.3206411363636364	4.0	3.0	0.2270339999999999	6.0	0.646
california	2013-05-16	5.268116636363636	27.0	29.7	0.0364273181818181	97.0	0.069	0.2825987045454545	6.0	4.3	0.2281780909090908	6.0	0.8
california	2013-05-17	4.944072454545456	36.0	38.9	0.0349809545454545	51.0	0.055	0.2734322954545454	3.0	2.0	0.2243148636363636	8.0	1.256
california	2013-05-18	4.272194272727273	29.0	31.3	0.035685	90.0	0.067	0.30237625	3.0	2.0	0.2171766136363636	6.0	0.6
california	2013-05-19	4.92185809090909	28.0	30.7	0.0371686363636363	112.0	0.074	0.3969612954545454	4.0	3.0	0.2240187272727272	7.0	0.7
california	2013-05-20	9.501583772727273	45.0	48.4	0.0352178181818181	133.0	0.08	0.5302224090909091	13.0	9.5	0.2869009318181817	9.0	1.273
california	2013-05-21	6.365694608695653	42.0	44.2	0.039499	122.0	0.077	0.3779354130434783	6.0	4.3	0.2384444999999999	13.0	1.771
california	2013-05-22	3.968505272727272	50.0	53.3	0.0381377272727272	97.0	0.069	0.4095866363636364	9.0	6.2	0.2007455909090909	8.0	1.341
california	2013-05-23	4.748061090909091	30.0	32.8	0.0351152272727272	93.0	0.068	0.3608758636363636	4.0	3.7	0.2100953863636363	7.0	0.806
california	2013-05-24	6.2719255217391305	101.0	101.3	0.0367357391304347	101.0	0.071	0.3831284782608696	4.0	3.6	0.2387249130434782	9.0	2.858
california	2013-05-25	3.867657608695653	111.0	156.9	0.0377250434782608	119.0	0.076	0.3070994130434782	3.0	2.0	0.2181213695652173	11.0	4.377
california	2013-05-26	2.515600636363637	27.0	29.1	0.032183409090909	80.0	0.064	0.2693203636363636	3.0	2.8	0.2028430795454545	6.0	0.809
california	2013-05-27	2.8625000454545457	20.0	21.1	0.0287006363636363	64.0	0.059	0.27305675	4.0	3.0	0.1958346136363636	5.0	0.5
california	2013-05-28	4.533526521739131	34.0	36.5	0.0272884782608695	54.0	0.056	0.3047155217391304	4.0	3.0	0.2083834565217391	7.0	0.932
california	2013-05-29	5.447850545454546	28.0	30.2	0.0297888636363636	67.0	0.06	0.3269744318181818	6.0	4.5	0.2168669886363636	7.0	0.8
california	2013-05-30	6.286527590909091	29.0	31.3	0.0325006363636363	140.0	0.082	0.3919735	4.0	3.4	0.2266791477272727	6.0	0.6
california	2013-05-31	7.44713942857143	32.0	34.7	0.0341810476190476	115.0	0.075	0.4648788809523809	4.0	3.7	0.2462209523809524	7.0	0.7
california	2013-06-01	7.62394761904762	46.0	49.0	0.035961619047619	195.0	0.103	0.4499007619047618	4.0	3.0	0.2708739047619047	8.0	1.166
california	2013-06-02	3.8625982380952375	29.0	31.3	0.0349017142857142	93.0	0.068	0.3235666428571429	6.0	4.4	0.2315669404761904	8.0	0.7
california	2013-06-03	4.402523227272727	20.0	21.5	0.0349152727272727	100.0	0.075	0.3572294318181818	4.0	3.3	0.2233014659090908	6.0	0.695
california	2013-06-04	5.07461275	27.0	29.7	0.0353742499999999	93.0	0.068	0.2835773958333333	3.0	2.0	0.2173387083333332	6.0	0.723
california	2013-06-05	6.100103333333333	45.0	48.0	0.0334146666666666	115.0	0.075	0.3503766875	10.0	7.5	0.22807225	8.0	1.04
california	2013-06-06	7.020152375	39.0	41.2	0.0336934166666666	182.0	0.098	0.4262225833333333	10.0	7.8	0.22653325	7.0	0.851
california	2013-06-07	9.16170495652174	47.0	50.9	0.0321434347826086	122.0	0.077	0.523088	10.0	7.3	0.2694402934782608	8.0	0.851
california	2013-06-08	6.296349130434782	49.0	52.2	0.0349234347826086	145.0	0.093	0.5151913695652174	9.0	6.9	0.2508779999999999	7.0	0.6
california	2013-06-09	3.6657343636363633	17.0	18.4	0.0361195909090909	112.0	0.074	0.3207599772727272	7.0	5.4	0.2216115795454545	6.0	0.596
california	2013-06-10	4.664755	21.0	22.4	0.0303948695652173	80.0	0.064	0.3439515	11.0	8.6	0.2229951086956521	7.0	0.703
california	2013-06-11	8.50662491304348	55.0	58.6	0.0276973913043478	97.0	0.069	0.4423868913043479	10.0	7.0	0.2433651739130434	10.0	1.409
california	2013-06-12	6.472050041666667	41.0	43.1	0.0300839166666666	101.0	0.071	0.3628601041666666	6.0	4.1	0.23120165625	10.0	0.9
california	2013-06-13	6.991836454545455	39.0	41.0	0.0305264999999999	129.0	0.079	0.3618223636363636	3.0	2.9	0.235677159090909	6.0	0.637
california	2013-06-14	7.393010409090911	40.0	42.8	0.0325370454545454	115.0	0.075	0.3845524318181818	3.0	2.8	0.2444938068181818	6.0	0.683
california	2013-06-15	4.5567494090909095	36.0	38.6	0.0355248636363636	115.0	0.075	0.3478232727272727	6.0	4.0	0.2214578068181818	5.0	0.541
california	2013-06-16	4.125465681818182	23.0	24.5	0.0343955454545454	122.0	0.077	0.2684640454545455	3.0	2.9	0.2088380681818181	6.0	0.5
california	2013-06-17	6.988828434782609	33.0	35.0	0.028673652173913	136.0	0.081	0.3457988695652174	6.0	4.9	0.2379370978260869	7.0	1.358
california	2013-06-18	5.842721217391304	29.0	31.0	0.0300872173913043	140.0	0.082	0.3322363260869565	6.0	4.6	0.2204076739130434	8.0	1.117
california	2013-06-19	5.692257391304348	46.0	49.1	0.0289510869565217	119.0	0.076	0.3518065434782609	6.0	4.9	0.2044348586956521	7.0	1.031
california	2013-06-20	7.372834434782611	40.0	42.8	0.028584304347826	100.0	0.07	0.3956771956521739	6.0	4.0	0.2219613260869565	7.0	0.8
california	2013-06-21	7.334506130434783	37.0	39.2	0.0295929999999999	151.0	0.086	0.3814591304347826	4.0	3.5	0.2280836739130434	7.0	0.756
california	2013-06-22	5.419823739130434	31.0	33.6	0.0322685217391304	140.0	0.082	0.4236192608695652	11.0	8.7	0.2183635652173912	6.0	0.657
california	2013-06-23	3.3207942916666666	14.0	15.8	0.027535	105.0	0.072	0.2766948541666666	3.0	2.8	0.1880887395833333	5.0	0.619
california	2013-06-24	5.186466652173913	19.0	20.5	0.021116	58.0	0.057	0.2649961086956521	4.0	3.0	0.2114147934782609	6.0	0.611
california	2013-06-25	6.087949333333334	33.0	35.6	0.0161046666666666	58.0	0.057	0.3406464166666667	4.0	3.0	0.2230453437499999	7.0	0.968
california	2013-06-26	7.6066222916666675	36.0	38.2	0.0175977083333333	151.0	0.086	0.4489048124999999	6.0	4.0	0.2520916458333333	7.0	0.8
california	2013-06-27	8.961565333333333	39.0	41.9	0.022406	87.0	0.066	0.5068296458333333	7.0	5.1	0.2651557708333333	8.0	0.9
california	2013-06-28	10.7663295	51.0	54.3	0.0231440833333333	129.0	0.079	0.5570198541666667	7.0	5.7	0.2854256249999999	10.0	1.0
california	2013-06-29	9.944611791666668	39.0	41.5	0.0297542916666666	218.0	0.122	0.563554875	6.0	4.9	0.2865684791666666	11.0	1.1
california	2013-06-30	7.704867208333333	41.0	43.1	0.02767575	177.0	0.096	0.4766196458333332	6.0	4.2	0.2572494791666666	11.0	1.1
california	2013-07-01	9.621296208333332	45.0	48.1	0.0228845416666666	116.0	0.082	0.5425316874999999	6.0	4.2	0.2606068541666667	9.0	1.2
california	2013-07-02	9.423391583333334	38.0	40.6	0.0239945833333333	126.0	0.084	0.5626152916666667	6.0	4.1	0.2590278958333333	9.0	0.9
california	2013-07-03	9.478032875	38.0	40.1	0.0257292083333333	159.0	0.089	0.5868443124999999	9.0	6.3	0.2657593958333333	9.0	1.121
california	2013-07-04	6.500782291666667	34.0	36.3	0.0282764583333333	179.0	0.097	0.5383567916666667	7.0	5.0	0.2359018854166666	8.0	0.7
