Date Local	NO2 Mean	NO2 AQI	NO2 1st Max Value	O3 Mean	O3 AQI	O3 1st Max Value	SO2 Mean	SO2 AQI	SO2 1st Max Value	CO Mean	CO AQI	CO 1st Max Value
2013-01-01	16.521739	38	40.0	0.018542	31	0.033	0.5397514999999999	3.0	2.0	1.869686	54.0	5.2
2013-01-02	13.565217	35	37.0	0.02175	35	0.038	0.172671	1.0	1.0	0.5798915	11.0	2.1
2013-01-03	14.434783	28	30.0	0.02025	35	0.038	0.0	0.0	0.0	0.558605	11.0	1.0
2013-01-04	19.652174	39	41.0	0.016	35	0.038	0.309317	1.0	1.0	0.799185	15.0	2.3
2013-01-05	19.956522	40	42.0	0.016	36	0.039	0.273292	1.0	1.0	0.8557065	16.0	2.0
2013-01-06	12.043478	45	48.0	0.028667	39	0.042	0.295031	3.0	2.0	0.8531705	17.0	2.5
2013-01-07	8.565217	30	32.0	0.027792	36	0.039	0.0	0.0	0.0	0.4532609999999999	6.0	0.7
2013-01-08	18.826087	40	42.0	0.017083	35	0.038	0.2158385	1.0	1.0	0.729348	15.0	1.9
2013-01-09	26.608696	47	50.0	0.011583	29	0.031	0.9493785	4.0	3.0	1.5847825000000002	36.0	5.0
2013-01-10	12.130435	34	36.0	0.0275	35	0.038	0.4027949999999999	3.0	2.0	1.0432065	43.0	3.8
2013-01-11	8.217391	26	28.0	0.026833	34	0.037	0.0	0.0	0.0	0.4703805	7.0	0.7
2013-01-12	13.043478	35	37.0	0.02075	38	0.041	0.2158385	1.0	1.0	0.6634055	15.0	3.0
2013-01-13	10.565217	27	29.0	0.025167	36	0.039	0.0431675	1.0	1.0	0.725815	19.0	1.9
2013-01-14	6.391304	21	22.0	0.028417	36	0.039	0.0	0.0	0.0	0.4192935	6.0	0.6
2013-01-15	17.0	40	42.0	0.020042	35	0.038	0.467702	3.0	2.0	0.7663949999999999	13.0	2.0
2013-01-16	16.130435	36	38.0	0.017667	34	0.037	0.172671	1.0	1.0	0.6294379999999999	10.0	1.3
2013-01-17	16.347826	38	40.0	0.017333	33	0.036	0.172671	1.0	1.0	0.665942	10.0	1.7
2013-01-18	19.217391	42	44.0	0.018042	34	0.037	0.2661495	1.0	1.0	0.7067935000000001	13.0	2.4
2013-01-19	16.652174	36	38.0	0.0205	37	0.04	0.2229809999999999	1.0	1.0	0.651449	13.0	1.4
2013-01-20	12.478261	37	39.0	0.022917	36	0.039	0.1798135	1.0	1.0	0.597645	13.0	1.6
2013-01-21	16.782609	40	42.0	0.018	35	0.038	0.309317	1.0	1.0	0.7003619999999999	14.0	2.0
2013-01-22	19.695652	40	42.0	0.014333	32	0.035	0.4027949999999999	1.0	1.0	0.8024455	15.0	1.8
2013-01-23	22.0	34	36.0	0.009875	24	0.026	0.8704970000000001	4.0	3.0	1.0259055	16.0	3.2
2013-01-24	24.173913	35	37.0	0.012583	24	0.026	1.8201865	6.0	4.0	0.987311	26.0	3.6
2013-01-25	11.0	23	24.0	0.013625	18	0.019	0.431677	1.0	1.0	0.4807065	7.0	0.8
2013-01-26	13.391304	24	25.0	0.009458	16	0.017	0.0863355	1.0	1.0	0.559964	8.0	0.8
2013-01-27	7.391304	21	22.0	0.024542	34	0.037	0.0863355	1.0	1.0	0.507971	8.0	0.8
2013-01-28	4.652174	14	15.0	0.031375	35	0.038	0.0	0.0	0.0	0.402174	5.0	0.5
2013-01-29	22.470588	39	41.0	0.008143	16	0.017	0.6835294999999999	4.0	3.0	0.641597	9.0	1.1
2013-01-30	24.347826	38	40.0	0.013417	32	0.035	0.812733	3.0	2.0	1.1905795	25.0	3.9
2013-01-31	19.913043	41	43.0	0.015125	34	0.037	0.395652	1.0	1.0	0.924547	27.0	2.4
2013-02-01	20.043478	38	40.0	0.013	31	0.033	0.539441	1.0	1.0	1.0299815	22.0	3.5
2013-02-02	17.826087	36	38.0	0.015417	33	0.036	0.2158385	1.0	1.0	0.8549815	24.0	2.1
2013-02-03	12.826087	29	31.0	0.019583	34	0.037	0.0	0.0	0.0	0.5617749999999999	10.0	1.4
2013-02-04	15.652174	40	42.0	0.01875	38	0.041	0.445963	3.0	2.0	0.8342390000000001	22.0	3.6
2013-02-05	23.26087	48	51.0	0.017042	34	0.037	0.539441	1.0	1.0	1.029076	24.0	2.4
2013-02-06	23.043478	42	45.0	0.017458	38	0.041	0.899068	3.0	2.0	1.090761	26.0	4.0
2013-02-07	19.173913	34	36.0	0.02675	38	0.041	0.985404	4.0	3.0	0.938587	27.0	2.4
