original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
18372	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-21	Parts per billion	1.23913	2.7	20	2	Parts per million	0.032833	0.036	11	31	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.416856	0.5	0	6.0
18376	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-22	Parts per billion	0.477273	1.6	0	1	Parts per million	0.034167	0.036	11	31	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.208333	0.3	1	3.0
18380	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-23	Parts per billion	0.6125	1.1	8	1	Parts per million	0.034136	0.036	10	31	Parts per billion	0.0	0.0	16	0.0	Parts per million	0.2	0.2	0	2.0
18384	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-24	Parts per billion	1.01875	2.4	18	2	Parts per million	0.029182	0.032	10	27	Parts per billion	0.0	0.0	4	0.0	Parts per million	0.2192029999999999	0.3	1	3.0
18388	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-25	Parts per billion	0.93913	3.2	7	3	Parts per million	0.034292	0.039	11	33	Parts per billion	0.0	0.0	1	0.0	Parts per million	0.225725	0.3	7	3.0
18392	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-26	Parts per billion	1.2	2.8	18	2	Parts per million	0.030542	0.033	13	28	Parts per billion	0.0	0.0	14	0.0	Parts per million	0.2416665	0.3	0	3.0
18396	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-27	Parts per billion	0.935	4.2	9	4	Parts per million	0.024958	0.03	11	25	Parts per billion	0.0	0.0	7	0.0	Parts per million	0.225	0.3	7	3.0
18400	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-02-28	Parts per billion	0.425	1.4	19	1	Parts per million	0.018542	0.022	5	19	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.20625	0.3	18	2.0
18404	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-01	Parts per billion	1.321739	2.8	17	2	Parts per million	0.016375	0.02	13	17	Parts per billion	0.0	0.0	4	0.0	Parts per million	0.2700185	0.3	1	3.0
18408	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-02	Parts per billion	1.113636	2.0	22	2	Parts per million	0.017818	0.024	21	20	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2875	0.3	0	3.0
18412	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-03	Parts per billion	0.51875	1.3	19	1	Parts per million	0.026091	0.03	2	25	Parts per billion	0.0	0.0	4	0.0	Parts per million	0.2509964999999999	0.3	7	3.0
18416	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-04	Parts per billion	0.366667	1.2	8	1	Parts per million	0.031375	0.038	22	32	Parts per billion	0.0	0.0	18	0.0	Parts per million	0.24375	0.3	0	3.0
18420	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-05	Parts per billion	0.026087	0.2	0	0	Parts per million	0.03375	0.038	0	32	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.227536	0.3	12	3.0
18424	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-06	Parts per billion	0.154545	0.7	16	0	Parts per million	0.034083	0.036	0	31	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2916665	0.3	1	3.0
18428	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-07	Parts per billion	0.885	2.5	23	2	Parts per million	0.029458	0.032	11	27	Parts per billion	0.0	0.0	17	0.0	Parts per million	0.30625	0.5	23	3.0
18432	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-08	Parts per billion	0.916667	2.7	7	2	Parts per million	0.02825	0.033	15	28	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.3	0.3	0	3.0
18436	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-09	Parts per billion	0.786957	1.4	16	1	Parts per million	0.02525	0.028	14	24	Parts per billion	0.0	0.0	20	0.0	Parts per million	0.3	0.3	0	3.0
18440	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-10	Parts per billion	1.185714	2.2	19	2	Parts per million	0.0253	0.03	15	25	Parts per billion	0.0	0.0	17	0.0	Parts per million	0.319203	0.4	10	5.0
18444	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-11	Parts per billion	0.9	2.3	9	2	Parts per million	0.0235	0.027	14	23	Parts per billion	0.0	0.0	2	0.0	Parts per million	0.308388	0.4	18	5.0
18448	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-12	Parts per billion	0.786364	1.7	19	1	Parts per million	0.021292	0.024	11	20	Parts per billion	0.0	0.0	19	0.0	Parts per million	0.30625	0.4	19	3.0
18452	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-13	Parts per billion	1.353333	2.8	17	2	Parts per million	0.015667	0.019	14	16	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2475	0.4	1	5.0
18456	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-14	Parts per billion	0.952174	1.9	18	1	Parts per million	0.024667	0.031	15	26	Parts per billion	0.0	0.0	19	0.0	Parts per million	0.1	0.1	0	1.0
18460	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-15	Parts per billion	1.354167	3.5	8	3	Parts per million	0.023333	0.026	13	22	Parts per billion	0.0	0.0	3	0.0	Parts per million	0.10625	0.3	8	1.0
18464	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-16	Parts per billion	0.666667	1.0	9	1	Parts per million	0.033	0.037	12	31	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.1	0.1	0	1.0
18468	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-17	Parts per billion	0.642857	0.9	7	0	Parts per million	0.0383	0.04	9	34	Parts per billion	0.0	0.0	19	0.0	Parts per million	0.1	0.1	0	1.0
18472	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-18	Parts per billion	1.529167	4.0	19	4	Parts per million	0.02475	0.033	0	28	Parts per billion	0.0	0.0	10	0.0	Parts per million	0.1291665	0.2	6	2.0
18476	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-19	Parts per billion	0.543478	2.9	10	2	Parts per million	0.030417	0.04	17	34	Parts per billion	0.0	0.0	17	0.0	Parts per million	0.10625	0.2	0	2.0
18480	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-20	Parts per billion	0.641667	2.4	18	2	Parts per million	0.03475	0.039	11	33	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.13125	0.2	15	2.0
18484	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-21	Parts per billion	0.920833	3.4	8	3	Parts per million	0.041042	0.048	14	41	Parts per billion	0.0	0.0	4	0.0	Parts per million	0.1229165	0.2	0	2.0
18488	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-22	Parts per billion	0.913636	3.2	7	3	Parts per million	0.040125	0.045	9	38	Parts per billion	0.0	0.0	11	0.0	Parts per million	0.1458335	0.2	0	2.0
18492	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-23	Parts per billion	1.008333	2.6	4	2	Parts per million	0.035409	0.04	14	34	Parts per billion	0.0	0.0	1	0.0	Parts per million	0.179167	0.3	21	2.0
18496	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-24	Parts per billion	1.34	2.5	23	2	Parts per million	0.034409	0.037	15	31	Parts per billion	0.0	0.0	10	0.0	Parts per million	0.1977275	0.3	21	2.0
18500	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-25	Parts per billion	1.414286	3.6	18	3	Parts per million	0.035833	0.039	9	33	Parts per billion	0.0	0.0	9	0.0	Parts per million	0.2020834999999999	0.3	0	2.0
18504	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-26	Parts per billion	0.7	2.4	8	2	Parts per million	0.028333	0.031	15	26	Parts per billion	0.0	0.0	3	0.0	Parts per million	0.1958335	0.2	0	2.0
18508	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-27	Parts per billion	0.422727	1.4	9	1	Parts per million	0.026042	0.03	11	25	Parts per billion	0.0	0.0	18	0.0	Parts per million	0.2	0.2	0	2.0
18512	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-28	Parts per billion	0.783333	2.5	8	2	Parts per million	0.023042	0.027	11	23	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2	0.2	0	2.0
18516	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-29	Parts per billion	0.756522	2.3	5	2	Parts per million	0.02025	0.025	16	21	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.197826	0.2	0	2.0
18520	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-30	Parts per billion	0.604167	2.3	17	2	Parts per million	0.0225	0.026	11	22	Parts per billion	0.0	0.0	18	0.0	Parts per million	0.2	0.3	17	2.0
18524	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-03-31	Parts per billion	0.606667	1.1	17	1	Parts per million	0.018364	0.023	11	19	Parts per billion	0.0	0.0	4	0.0	Parts per million	0.2	0.2	0	2.0
18528	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-01	Parts per billion	0.745455	2.0	8	2	Parts per million	0.024833	0.029	10	25	Parts per billion	0.0	0.0	5	0.0	Parts per million	0.2020834999999999	0.3	8	2.0
18532	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-02	Parts per billion	0.854167	3.5	14	3	Parts per million	0.019833	0.024	12	20	Parts per billion	0.0	0.0	3	0.0	Parts per million	0.2	0.2	0	2.0
18536	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-03	Parts per billion	0.386957	1.0	18	1	Parts per million	0.018167	0.032	22	27	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2	0.2	0	2.0
18540	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-04	Parts per billion	0.095833	0.7	11	0	Parts per million	0.028792	0.031	0	26	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2	0.2	0	2.0
18544	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-05	Parts per billion	0.141667	0.7	5	0	Parts per million	0.03	0.033	7	28	Parts per billion	0.0	0.0	18	0.0	Parts per million	0.2	0.2	0	2.0
18548	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-06	Parts per billion	0.0	0.2	8	0	Parts per million	0.032909	0.036	9	31	Parts per billion	0.0	0.0	3	0.0	Parts per million	0.2	0.2	0	2.0
18552	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-07	Parts per billion	0.173333	0.5	21	0	Parts per million	0.041364	0.044	20	37	Parts per billion	0.0	0.0	6	0.0	Parts per million	0.202174	0.3	21	2.0
18556	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-08	Parts per billion	0.386957	1.8	7	1	Parts per million	0.037917	0.043	11	36	Parts per billion	0.0	0.0	1	0.0	Parts per million	0.2065215	0.3	7	2.0
18560	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-09	Parts per billion	0.520833	1.2	19	1	Parts per million	0.031125	0.037	12	31	Parts per billion	0.0	0.0	18	0.0	Parts per million	0.285417	0.3	0	3.0
18564	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-10	Parts per billion	0.633333	1.6	8	1	Parts per million	0.02575	0.033	22	28	Parts per billion	0.0	0.0	5	0.0	Parts per million	0.2937499999999999	0.3	0	3.0
18568	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-12	Parts per billion	0.525	1.3	5	1	Parts per million	0.032458	0.037	13	31	Parts per billion	1.1444445	1.3	19	1.0	Parts per million	0.3	0.3	0	3.0
18572	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-13	Parts per billion	0.321739	0.6	18	0	Parts per million	0.04435	0.046	14	39	Parts per billion	0.7807455	1.0	5	1.0	Parts per million	0.3	0.3	0	3.0
18576	6	23	1005	170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA	California	Humboldt	Not in a city	2013-04-14	Parts per billion	0.44	0.9	19	0	Parts per million	0.039364	0.04	7	34	Parts per billion	0.6808335000000001	0.8	18	0.0	Parts per million	0.297826	0.3	0	3.0
