original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
22382	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-01-27	Parts per billion	8.2375	17.3	21	16	Parts per million	0.028667	0.034	11	31	Parts per billion	0.0484845	0.3	0	0.0	Parts per million	0.2409637499999999	0.6	4	6.0
22390	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-01-28	Parts per billion	9.058333	22.5	5	21	Parts per million	0.031083	0.038	9	35	Parts per billion	0.004348	0.2	4	0.0	Parts per million	0.26790925	0.8	4	6.0
22398	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-01-29	Parts per billion	24.629167	36.8	19	34	Parts per million	0.012208	0.022	10	20	Parts per billion	0.4409935	0.8	7	0.0	Parts per million	0.54617575	1.5	22	13.0
22406	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-01-30	Parts per billion	30.595455	43.6	19	41	Parts per million	0.008417	0.021	10	19	Parts per billion	0.564907	1.0	8	1.0	Parts per million	0.862529	1.5	22	14.0
22414	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-01-31	Parts per billion	34.141176	43.4	18	41	Parts per million	0.002429	0.008	14	7	Parts per billion	0.4882355	1.1	7	1.0	Parts per million	0.95094175	1.8	8	14.0
22422	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-01	Parts per billion	35.058333	47.7	19	44	Parts per million	0.005042	0.013	9	12	Parts per billion	0.627329	1.1	7	1.0	Parts per million	0.98552	2.0	20	17.0
22430	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-02	Parts per billion	26.804167	38.4	15	36	Parts per million	0.009375	0.015	20	14	Parts per billion	0.1807455	0.8	0	0.0	Parts per million	0.76795475	1.8	0	19.0
22438	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-03	Parts per billion	19.154167	32.7	21	30	Parts per million	0.013625	0.03	10	28	Parts per billion	0.1130435	0.6	20	0.0	Parts per million	0.3963824999999999	1.1	22	8.0
22446	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-04	Parts per billion	27.425	42.3	11	40	Parts per million	0.010167	0.018	10	17	Parts per billion	0.331677	1.5	11	1.0	Parts per million	0.707489	1.4	7	13.0
22454	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-05	Parts per billion	25.283333	34.2	14	32	Parts per million	0.011375	0.018	13	17	Parts per billion	0.1721055	0.6	12	0.0	Parts per million	0.504817	0.9	4	9.0
22462	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-06	Parts per billion	21.166667	29.5	21	27	Parts per million	0.014417	0.029	11	27	Parts per billion	0.331061	0.6	4	0.0	Parts per million	0.428627	1.0	23	8.0
22470	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-02-07	Parts per billion	26.325	29.0	7	27	Parts per million	0.019458	0.028	14	26	Parts per billion	0.6826085	1.6	10	1.0	Parts per million	0.57070775	1.5	7	11.0
22478	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-01	Parts per billion	43.05	61.2	19	58	Parts per million	0.006824	0.028	12	26	Parts per billion	0.3287879999999999	0.7	5	0.0	Parts per million	0.7795430000000001	1.5	22	13.0
22486	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-02	Parts per billion	34.979167	56.6	20	53	Parts per million	0.014708	0.033	10	31	Parts per billion	0.379193	0.9	13	0.0	Parts per million	0.619393	1.4	23	14.0
22494	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-03	Parts per billion	26.9875	50.5	2	47	Parts per million	0.016833	0.028	12	26	Parts per billion	0.828261	2.0	13	3.0	Parts per million	0.537393	1.3	0	13.0
22502	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-04	Parts per billion	17.3	26.7	22	25	Parts per million	0.017167	0.026	11	24	Parts per billion	0.153416	0.8	5	0.0	Parts per million	0.27897625	0.5	22	5.0
22510	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-05	Parts per billion	20.364706	37.3	1	35	Parts per million	0.023857	0.033	22	31	Parts per billion	0.097205	0.3	21	0.0	Parts per million	0.353217	0.6	0	7.0
22518	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-07	Parts per billion	15.904167	28.0	7	26	Parts per million	0.022333	0.03	10	28	Parts per billion	0.1166665	0.3	16	0.0	Parts per million	0.25427775	0.7	4	5.0
22526	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-08	Parts per billion	16.768182	37.4	7	35	Parts per million	0.02175	0.034	9	31	Parts per billion	0.1136365	0.4	7	0.0	Parts per million	0.29291275	0.6	7	6.0
22534	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-09	Parts per billion	18.220833	34.2	22	32	Parts per million	0.016208	0.03	10	28	Parts per billion	0.381061	0.8	18	0.0	Parts per million	0.372034	1.0	23	7.0
22542	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-10	Parts per billion	25.266667	45.5	19	42	Parts per million	0.014333	0.034	10	31	Parts per billion	0.428788	1.1	11	1.0	Parts per million	0.614913	1.2	3	10.0
22550	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-11	Parts per billion	38.675	56.8	20	53	Parts per million	0.01325	0.029	9	27	Parts per billion	0.4537879999999999	0.9	17	0.0	Parts per million	0.74664	1.2	6	11.0
22558	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-12	Parts per billion	45.03	61.5	11	58	Parts per million	0.016176	0.038	10	35	Parts per billion	0.339394	0.8	6	0.0	Parts per million	0.8600924999999999	1.4	6	13.0
22566	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-13	Parts per billion	41.420833	54.5	8	51	Parts per million	0.015583	0.039	10	36	Parts per billion	0.7863635	3.6	4	4.0	Parts per million	0.7623295	1.4	0	14.0
22574	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-14	Parts per billion	41.079167	90.3	10	89	Parts per million	0.013792	0.038	11	35	Parts per billion	0.6045455	2.8	4	3.0	Parts per million	0.7973445	1.9	10	16.0
22582	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-15	Parts per billion	39.95	58.7	10	55	Parts per million	0.014292	0.029	11	27	Parts per billion	0.793939	1.9	4	1.0	Parts per million	0.666466	1.3	4	11.0
22590	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-16	Parts per billion	20.2875	29.8	0	27	Parts per million	0.024333	0.034	11	31	Parts per billion	0.181905	1.7	4	1.0	Parts per million	0.38112875	0.7	4	8.0
22598	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-17	Parts per billion	12.845833	19.1	20	18	Parts per million	0.033625	0.04	9	37	Parts per billion	0.1699999999999999	1.5	4	1.0	Parts per million	0.28649225	0.7	4	6.0
22606	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-18	Parts per billion	15.958333	27.4	22	25	Parts per million	0.028708	0.038	12	35	Parts per billion	0.343137	3.8	8	4.0	Parts per million	0.2703332499999999	0.5	4	5.0
22614	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-19	Parts per billion	28.4875	42.8	9	40	Parts per million	0.017167	0.034	11	31	Parts per billion	0.08	0.4	13	0.0	Parts per million	0.47946425	1.0	6	9.0
22622	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-20	Parts per billion	29.463636	51.6	9	48	Parts per million	0.017458	0.035	11	32	Parts per billion	0.455303	1.0	8	1.0	Parts per million	0.58410575	1.4	8	13.0
22630	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-21	Parts per billion	23.4	37.0	22	35	Parts per million	0.019875	0.034	10	31	Parts per billion	0.2265154999999999	0.5	13	0.0	Parts per million	0.3652955	0.9	6	7.0
22638	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-22	Parts per billion	22.166667	42.8	20	40	Parts per million	0.021833	0.035	10	32	Parts per billion	0.253788	0.6	20	0.0	Parts per million	0.31213625	0.6	4	6.0
22646	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-23	Parts per billion	18.883333	32.4	1	30	Parts per million	0.027667	0.047	10	44	Parts per billion	0.068889	0.4	11	0.0	Parts per million	0.3720037499999999	0.7	4	7.0
22654	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-24	Parts per billion	21.145833	38.0	23	36	Parts per million	0.026625	0.056	10	54	Parts per billion	0.189394	0.8	13	0.0	Parts per million	0.4598104999999999	0.8	23	7.0
22662	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-25	Parts per billion	32.579167	51.8	8	48	Parts per million	0.022792	0.044	11	41	Parts per billion	0.3355264999999999	1.2	9	1.0	Parts per million	0.59025725	1.3	6	11.0
22670	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-26	Parts per billion	23.6375	42.5	0	40	Parts per million	0.026542	0.041	10	38	Parts per billion	0.025	0.2	4	0.0	Parts per million	0.25	0.7	0	7.0
22678	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-27	Parts per billion	18.758333	31.6	2	29	Parts per million	0.025	0.034	9	31	Parts per billion	0.1386365	1.4	4	1.0	Parts per million	0.2	0.5	1	5.0
22686	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-28	Parts per billion	24.53913	38.3	23	36	Parts per million	0.01725	0.03	10	28	Parts per billion	0.2	2.0	10	3.0	Parts per million	0.2404485	0.6	9	6.0
22694	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-29	Parts per billion	26.9	38.3	10	36	Parts per million	0.0155	0.029	10	27	Parts per billion	0.1480395	1.1	6	1.0	Parts per million	0.259478	0.7	10	7.0
22702	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-30	Parts per billion	15.941667	25.2	1	24	Parts per million	0.018875	0.026	9	24	Parts per billion	0.043939	0.3	11	0.0	Parts per million	0.22823875	0.6	0	7.0
22710	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-03-31	Parts per billion	7.9	13.2	8	12	Parts per million	0.019917	0.024	11	22	Parts per billion	0.005263	0.1	8	0.0	Parts per million	0.175	0.4	4	5.0
22718	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-01	Parts per billion	13.945455	24.9	6	23	Parts per million	0.0195	0.03	8	28	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.4135149999999999	0.657	21	6.0
22726	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-02	Parts per billion	22.472727	32.6	5	30	Parts per million	0.019583	0.033	11	31	Parts per billion	0.0325755	0.3	12	0.0	Parts per million	0.51076875	0.67	0	7.0
22734	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-03	Parts per billion	22.968182	32.9	11	30	Parts per million	0.027083	0.037	11	34	Parts per billion	0.0977275	0.5	11	0.0	Parts per million	0.536547	0.688	0	7.0
22742	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-04	Parts per billion	21.275	30.4	22	28	Parts per million	0.016042	0.026	9	24	Parts per billion	0.1266665	0.5	19	0.0	Parts per million	0.424501	0.7	8	7.0
22750	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-05	Parts per billion	15.945455	28.1	23	26	Parts per million	0.019417	0.029	11	27	Parts per billion	0.3808335	0.9	19	0.0	Parts per million	0.31654225	0.5	20	6.0
22758	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-06	Parts per billion	13.168182	23.8	23	22	Parts per million	0.023625	0.034	9	31	Parts per billion	0.2086955	0.7	0	0.0	Parts per million	0.3039735	0.6	22	6.0
22766	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-07	Parts per billion	11.490909	21.6	1	20	Parts per million	0.028375	0.036	10	33	Parts per billion	0.227329	0.9	19	0.0	Parts per million	0.312484	0.5	1	6.0
22774	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-08	Parts per billion	10.172727	21.7	6	20	Parts per million	0.032417	0.041	9	38	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.2895265	0.5	6	5.0
22782	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-09	Parts per billion	17.263636	42.6	19	40	Parts per million	0.027542	0.043	9	40	Parts per billion	0.0681819999999999	0.4	23	0.0	Parts per million	0.33268175	0.7	19	6.0
22790	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-10	Parts per billion	30.931818	53.6	21	50	Parts per million	0.019708	0.041	10	38	Parts per billion	0.3072915	0.8	6	0.0	Parts per million	0.5465059999999999	1.2	5	11.0
22798	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-11	Parts per billion	24.95625	42.4	0	40	Parts per million	0.021538	0.03	13	28	Parts per billion	0.271875	0.8	4	0.0	Parts per million	0.4924435	1.0	5	9.0
22806	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-12	Parts per billion	15.28125	24.7	23	23	Parts per million	0.024692	0.038	12	35	Parts per billion	0.1439389999999999	0.5	12	0.0	Parts per million	0.31151025	0.6	23	5.0
22814	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-13	Parts per billion	12.618182	24.8	0	23	Parts per million	0.032542	0.038	10	35	Parts per billion	0.0	0.0	0	0.0	Parts per million	0.30694325	0.5	0	6.0
22822	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-14	Parts per billion	7.931818	11.8	14	10	Parts per million	0.031083	0.035	10	32	Parts per billion	0.3272724999999999	4.5	16	6.0	Parts per million	0.219053	0.4	13	3.0
22830	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-15	Parts per billion	12.677273	26.1	9	25	Parts per million	0.02675	0.033	21	31	Parts per billion	0.0962119999999999	0.3	14	0.0	Parts per million	0.249856	0.4	5	5.0
22838	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-16	Parts per billion	10.464706	33.7	6	31	Parts per million	0.038	0.04	12	37	Parts per billion	0.144697	0.3	4	0.0	Parts per million	0.27586725	0.5	5	5.0
22846	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-17	Parts per billion	15.168182	43.1	21	41	Parts per million	0.028583	0.045	8	42	Parts per billion	0.3805555	0.7	20	0.0	Parts per million	0.329267	0.8	20	7.0
22854	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-18	Parts per billion	26.461905	46.5	6	43	Parts per million	0.023375	0.045	10	42	Parts per billion	0.6651515	1.7	4	1.0	Parts per million	0.5227120000000001	1.4	6	10.0
22862	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-19	Parts per billion	26.372727	43.2	7	41	Parts per million	0.026542	0.051	9	47	Parts per billion	0.2083335	1.6	4	1.0	Parts per million	0.49786725	1.0	5	9.0
22870	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-20	Parts per billion	27.381818	47.3	1	44	Parts per million	0.026833	0.052	10	48	Parts per billion	0.5727275000000001	1.2	4	1.0	Parts per million	0.4805605	0.8	1	8.0
22878	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-21	Parts per billion	17.754545	30.8	2	28	Parts per million	0.030167	0.053	10	49	Parts per billion	0.3375	1.1	4	1.0	Parts per million	0.4113295	0.8	5	7.0
22886	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-22	Parts per billion	15.027273	28.6	9	26	Parts per million	0.031042	0.041	10	38	Parts per billion	0.1174245	0.6	12	0.0	Parts per million	0.29200725	0.5	9	5.0
22894	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-23	Parts per billion	14.340909	22.8	7	21	Parts per million	0.032083	0.039	10	36	Parts per billion	0.087121	0.3	10	0.0	Parts per million	0.28703775	0.4	5	5.0
22902	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-24	Parts per billion	15.954545	24.9	21	23	Parts per million	0.026083	0.031	22	29	Parts per billion	0.1348485	1.0	20	1.0	Parts per million	0.2875415	0.4	5	5.0
22910	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-25	Parts per billion	11.52381	29.8	23	27	Parts per million	0.022417	0.033	8	31	Parts per billion	0.1924245	0.8	4	0.0	Parts per million	0.284842	0.6	22	5.0
22918	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-26	Parts per billion	20.277273	32.3	23	30	Parts per million	0.016375	0.031	10	29	Parts per billion	0.3772725	1.0	4	1.0	Parts per million	0.42103025	0.9	5	8.0
22926	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-27	Parts per billion	19.986364	37.7	8	35	Parts per million	0.022417	0.038	10	35	Parts per billion	0.468182	1.0	4	1.0	Parts per million	0.4749354999999999	1.0	8	9.0
22934	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-28	Parts per billion	13.086364	23.7	0	22	Parts per million	0.032792	0.051	10	47	Parts per billion	0.1136365	0.6	4	0.0	Parts per million	0.3563675	0.6	0	6.0
22942	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-29	Parts per billion	17.4	26.4	9	25	Parts per million	0.027583	0.036	10	33	Parts per billion	0.237143	0.6	14	0.0	Parts per million	0.34047725	0.5	8	6.0
22950	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-04-30	Parts per billion	12.818182	22.4	9	21	Parts per million	0.0295	0.035	12	32	Parts per billion	0.1590909999999999	0.3	12	0.0	Parts per million	0.2538027499999999	0.4	7	5.0
22958	6	37	1103	1630 N MAIN ST, LOS ANGELES	California	Los Angeles	Los Angeles	2013-05-01	Parts per billion	15.313636	26.1	7	25	Parts per million	0.029833	0.039	10	36	Parts per billion	0.0136365	0.5	4	0.0	Parts per million	0.29168575	0.5	11	5.0
