original row-2	State Code	County Code	Site Num	Address	State	County	City	Date Local	NO2 Units	NO2 Mean	NO2 1st Max Value	NO2 1st Max Hour	NO2 AQI	O3 Units	O3 Mean	O3 1st Max Value	O3 1st Max Hour	O3 AQI	SO2 Units	SO2 Mean	SO2 1st Max Value	SO2 1st Max Hour	SO2 AQI	CO Units	CO Mean	CO 1st Max Value	CO 1st Max Hour	CO AQI
44252	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-01	Parts per billion	15.66087	34.6	21	32	Parts per million	0.016875	0.031	10	29	Parts per billion	0.7831170000000001	1.6	10	1.0	Parts per million	0.486836	1.3	1	9.0
44256	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-02	Parts per billion	19.573913	39.4	20	37	Parts per million	0.013625	0.027	9	25	Parts per billion	0.732143	1.4	21	1.0	Parts per million	0.5647645	1.6	21	11.0
44260	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-03	Parts per billion	24.473913	36.9	17	34	Parts per million	0.008042	0.022	9	20	Parts per billion	1.103788	1.5	4	1.0	Parts per million	0.827536	1.5	22	15.0
44264	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-04	Parts per billion	18.491304	31.3	8	29	Parts per million	0.011208	0.024	10	22	Parts per billion	1.137987	3.3	5	4.0	Parts per million	0.6200185	1.2	7	14.0
44268	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-05	Parts per billion	16.965217	27.6	6	25	Parts per million	0.0125	0.023	23	21	Parts per billion	0.9457795	1.7	8	1.0	Parts per million	0.5251815	0.7	5	7.0
44272	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-06	Parts per billion	14.334783	32.0	21	30	Parts per million	0.012333	0.022	0	20	Parts per billion	0.799675	1.7	20	1.0	Parts per million	0.657699	2.3	20	17.0
44276	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-07	Parts per billion	19.378261	26.1	19	25	Parts per million	0.00325	0.009	8	8	Parts per billion	1.1366885	1.8	8	1.0	Parts per million	1.0126815	1.9	7	20.0
44280	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-08	Parts per billion	18.773913	32.9	20	30	Parts per million	0.005833	0.016	10	15	Parts per billion	1.1292205000000002	2.2	5	3.0	Parts per million	0.5686595	1.2	21	9.0
44284	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-09	Parts per billion	15.86087	29.8	9	27	Parts per million	0.017458	0.03	15	28	Parts per billion	1.0623375	2.3	10	3.0	Parts per million	0.571105	1.1	0	10.0
44288	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-10	Parts per billion	6.782609	18.2	7	17	Parts per million	0.027208	0.032	9	30	Parts per billion	0.318182	0.5	8	0.0	Parts per million	0.278895	0.4	7	3.0
44292	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-11	Parts per billion	18.826087	38.4	8	36	Parts per million	0.013375	0.029	11	27	Parts per billion	0.59026	1.2	7	1.0	Parts per million	0.5815215	1.7	7	11.0
44296	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-12	Parts per billion	17.691304	31.4	8	29	Parts per million	0.016208	0.031	10	29	Parts per billion	1.089935	2.2	10	3.0	Parts per million	0.6972825	1.4	1	14.0
44300	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-13	Parts per billion	21.834783	39.0	19	37	Parts per million	0.017375	0.029	9	27	Parts per billion	2.502922	8.1	10	11.0	Parts per million	0.649366	1.5	21	10.0
44304	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-14	Parts per billion	23.56087	45.4	19	42	Parts per million	0.014208	0.033	9	31	Parts per billion	1.1113635	2.3	20	3.0	Parts per million	0.6393120000000001	1.6	21	14.0
44308	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-15	Parts per billion	26.008696	42.3	20	40	Parts per million	0.009792	0.025	9	23	Parts per billion	1.360065	2.2	0	3.0	Parts per million	0.8891304999999999	1.7	23	17.0
44312	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-16	Parts per billion	26.430435	48.2	19	45	Parts per million	0.012708	0.025	10	23	Parts per billion	1.5503250000000002	2.5	8	3.0	Parts per million	0.9480075	2.0	7	15.0
44316	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-17	Parts per billion	19.747826	41.6	20	39	Parts per million	0.016958	0.027	11	25	Parts per billion	0.7977274999999999	1.5	0	1.0	Parts per million	0.503895	1.0	22	10.0
44320	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-18	Parts per billion	17.508696	36.9	20	34	Parts per million	0.017667	0.03	9	28	Parts per billion	0.611039	1.1	22	1.0	Parts per million	0.446739	1.0	21	8.0
44324	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-19	Parts per billion	19.447826	40.2	22	38	Parts per million	0.014833	0.032	12	30	Parts per billion	0.750649	1.2	2	1.0	Parts per million	0.6016305	1.1	0	11.0
44328	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-20	Parts per billion	21.856522	41.4	19	39	Parts per million	0.01375	0.031	10	29	Parts per billion	0.960065	2.1	21	3.0	Parts per million	0.6416664999999999	1.9	21	13.0
44332	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-21	Parts per billion	18.634783	36.4	21	34	Parts per million	0.018917	0.032	11	30	Parts per billion	0.8461034999999999	1.7	0	1.0	Parts per million	0.6134965	1.5	0	17.0
44336	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-22	Parts per billion	14.078261	21.9	22	20	Parts per million	0.019958	0.028	9	26	Parts per billion	0.6649349999999999	1.0	23	1.0	Parts per million	0.393025	0.6	0	7.0
44340	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-23	Parts per billion	21.286957	30.9	17	28	Parts per million	0.007583	0.015	22	14	Parts per billion	0.8185065	1.3	0	1.0	Parts per million	0.4661229999999999	0.9	17	7.0
44344	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-24	Parts per billion	12.782609	23.1	20	22	Parts per million	0.009417	0.017	8	16	Parts per billion	0.5984845	0.8	12	0.0	Parts per million	0.359692	0.6	20	6.0
44348	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-25	Parts per billion	12.795652	20.5	18	19	Parts per million	0.010083	0.021	10	19	Parts per billion	0.5204545	0.8	8	0.0	Parts per million	0.4059785	0.7	8	6.0
44352	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-26	Parts per billion	5.504348	18.0	0	17	Parts per million	0.029417	0.037	12	34	Parts per billion	0.601299	1.8	5	1.0	Parts per million	0.238134	0.4	0	5.0
44356	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-27	Parts per billion	7.317391	25.3	7	24	Parts per million	0.02325	0.032	10	30	Parts per billion	0.360065	0.5	7	0.0	Parts per million	0.2533515	0.7	7	3.0
44360	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-28	Parts per billion	13.314286	34.5	7	32	Parts per million	0.017174	0.033	9	31	Parts per billion	0.1808335	0.9	5	0.0	Parts per million	0.362206	1.1	7	7.0
44364	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-29	Parts per billion	19.565217	36.0	8	34	Parts per million	0.011333	0.027	10	25	Parts per billion	0.3207795	1.3	8	1.0	Parts per million	0.647373	1.8	7	13.0
44368	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-30	Parts per billion	20.547826	33.1	18	31	Parts per million	0.007542	0.02	9	19	Parts per billion	0.8691559999999999	1.9	5	1.0	Parts per million	0.760598	1.7	21	14.0
44372	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-01-31	Parts per billion	21.386957	37.7	19	35	Parts per million	0.010417	0.028	10	26	Parts per billion	0.8734845	1.5	4	1.0	Parts per million	0.952989	1.9	7	16.0
44376	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-01	Parts per billion	15.052174	31.7	22	29	Parts per million	0.015458	0.027	9	25	Parts per billion	0.5613635	2.6	5	3.0	Parts per million	0.5112315000000001	1.4	0	16.0
44380	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-02	Parts per billion	15.108696	26.7	0	25	Parts per million	0.015792	0.025	14	23	Parts per billion	0.3301945	0.9	9	0.0	Parts per million	0.601902	0.9	0	9.0
44384	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-03	Parts per billion	8.647826	23.1	2	22	Parts per million	0.022458	0.035	9	32	Parts per billion	0.2246749999999999	1.6	5	1.0	Parts per million	0.372464	0.6	22	6.0
44388	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-04	Parts per billion	12.13913	22.8	18	21	Parts per million	0.015333	0.028	22	26	Parts per billion	0.160065	0.6	5	0.0	Parts per million	0.4997284999999999	0.7	2	7.0
44392	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-05	Parts per billion	4.913043	8.6	6	8	Parts per million	0.025958	0.034	13	31	Parts per billion	0.081169	0.3	10	0.0	Parts per million	0.3039855	0.5	8	6.0
44396	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-06	Parts per billion	13.208696	36.6	8	34	Parts per million	0.019208	0.035	13	32	Parts per billion	0.4483765	1.4	7	1.0	Parts per million	0.4722825	1.9	7	10.0
44400	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-07	Parts per billion	13.254545	32.6	4	30	Parts per million	0.028417	0.041	11	38	Parts per billion	0.462381	1.9	4	1.0	Parts per million	0.374053	0.7	0	6.0
44404	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-08	Parts per billion	17.234783	35.7	23	33	Parts per million	0.013292	0.03	9	28	Parts per billion	0.5275974999999999	1.6	22	1.0	Parts per million	0.5464675	1.9	22	11.0
44408	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-09	Parts per billion	18.730435	35.2	2	33	Parts per million	0.015208	0.036	10	33	Parts per billion	0.7295455	1.4	23	1.0	Parts per million	0.669475	1.5	23	15.0
44412	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-10	Parts per billion	19.647826	31.9	8	29	Parts per million	0.012	0.029	11	27	Parts per billion	1.050974	1.6	10	1.0	Parts per million	0.8124095	1.4	0	15.0
44416	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-11	Parts per billion	22.391304	41.6	7	39	Parts per million	0.012958	0.034	10	31	Parts per billion	1.194156	2.6	5	3.0	Parts per million	0.7961955	1.7	7	14.0
44420	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-12	Parts per billion	20.821739	39.7	18	37	Parts per million	0.01275	0.033	10	31	Parts per billion	0.989935	1.5	5	1.0	Parts per million	0.7267210000000001	1.2	0	14.0
44424	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-13	Parts per billion	19.930435	29.3	0	27	Parts per million	0.010417	0.025	10	23	Parts per billion	1.277922	2.9	5	3.0	Parts per million	0.5888585	1.2	0	10.0
44428	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-14	Parts per billion	19.340909	35.3	19	33	Parts per million	0.01075	0.029	9	27	Parts per billion	1.2028569999999998	2.8	8	3.0	Parts per million	0.680682	1.6	21	11.0
44432	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-15	Parts per billion	20.482609	42.7	20	40	Parts per million	0.016333	0.035	11	32	Parts per billion	1.0175325	2.6	5	3.0	Parts per million	0.6125	1.8	22	15.0
44436	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-16	Parts per billion	16.113043	36.7	18	34	Parts per million	0.021333	0.037	10	34	Parts per billion	0.7925325	1.4	0	1.0	Parts per million	0.566576	1.3	0	15.0
44440	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-17	Parts per billion	8.256522	20.4	7	19	Parts per million	0.022958	0.032	10	30	Parts per billion	0.666558	1.7	5	1.0	Parts per million	0.3317029999999999	0.6	7	5.0
44444	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-18	Parts per billion	4.526087	12.4	0	11	Parts per million	0.036708	0.042	16	39	Parts per billion	0.4412339999999999	1.0	5	1.0	Parts per million	0.3104165	0.4	0	5.0
44448	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-19	Parts per billion	6.869565	21.2	21	20	Parts per million	0.031458	0.04	9	37	Parts per billion	0.243831	0.4	5	0.0	Parts per million	0.315036	0.5	21	5.0
44452	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-20	Parts per billion	10.665217	33.9	7	31	Parts per million	0.021917	0.031	10	29	Parts per billion	0.4064935	1.1	7	1.0	Parts per million	0.4336955	1.7	7	8.0
44456	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-21	Parts per billion	15.78	32.3	22	30	Parts per million	0.012417	0.03	13	28	Parts per billion	0.6	0.9	6	0.0	Parts per million	0.448333	1.1	6	7.0
44460	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-22	Parts per billion	13.391304	34.3	7	32	Parts per million	0.025542	0.037	18	34	Parts per billion	0.692208	1.6	7	1.0	Parts per million	0.697011	2.4	7	14.0
44464	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-23	Parts per billion	4.543478	14.1	23	13	Parts per million	0.032583	0.038	8	35	Parts per billion	0.1785715	0.4	0	0.0	Parts per million	0.3298915	0.5	21	5.0
44468	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-24	Parts per billion	8.721739	32.2	21	30	Parts per million	0.029375	0.042	8	39	Parts per billion	0.2392854999999999	0.8	21	0.0	Parts per million	0.347464	1.2	21	7.0
44472	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-25	Parts per billion	12.686364	23.2	7	22	Parts per million	0.017292	0.031	9	29	Parts per billion	0.4964285	1.1	5	1.0	Parts per million	0.450568	0.8	6	8.0
44476	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-26	Parts per billion	15.317391	32.9	7	30	Parts per million	0.02025	0.04	10	37	Parts per billion	0.5548705	1.4	7	1.0	Parts per million	0.525362	1.4	7	10.0
44480	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-27	Parts per billion	15.73913	31.5	4	29	Parts per million	0.020625	0.034	13	31	Parts per billion	1.089935	2.2	14	3.0	Parts per million	0.5123185	0.9	5	9.0
44484	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-02-28	Parts per billion	11.665217	26.0	23	25	Parts per million	0.016381	0.027	10	25	Parts per billion	0.4083335	0.9	8	0.0	Parts per million	0.3874095	0.6	5	6.0
44488	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-01	Parts per billion	15.726316	31.6	19	29	Parts per million	0.011737	0.026	11	24	Parts per billion	0.8531580000000001	2.3	8	3.0	Parts per million	0.546875	1.2	22	8.0
44492	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-02	Parts per billion	14.06087	23.7	1	22	Parts per million	0.019292	0.033	10	31	Parts per billion	0.881169	1.5	18	1.0	Parts per million	0.61404	1.2	0	11.0
44496	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-03	Parts per billion	4.473913	11.1	1	10	Parts per million	0.030417	0.035	12	32	Parts per billion	0.2272725	0.5	0	0.0	Parts per million	0.338225	0.4	0	5.0
44500	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-04	Parts per billion	3.986957	5.7	15	5	Parts per million	0.0325	0.036	13	33	Parts per billion	0.0766235	0.2	1	0.0	Parts per million	0.3296195	0.4	6	5.0
44504	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-05	Parts per billion	6.7	24.6	6	23	Parts per million	0.034667	0.041	10	38	Parts per billion	0.3133115	0.7	5	0.0	Parts per million	0.3126815	0.5	6	5.0
44508	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-06	Parts per billion	6.795652	31.8	22	29	Parts per million	0.029917	0.041	3	38	Parts per billion	0.1902599999999999	0.5	0	0.0	Parts per million	0.296105	0.8	23	5.0
44512	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-07	Parts per billion	14.895652	30.0	8	28	Parts per million	0.020458	0.037	11	34	Parts per billion	0.6666664999999999	1.9	8	1.0	Parts per million	0.484692	1.0	7	8.0
44516	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-08	Parts per billion	9.165217	29.6	7	27	Parts per million	0.023375	0.033	11	31	Parts per billion	0.3925325	1.1	6	1.0	Parts per million	0.431703	1.1	6	8.0
44520	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-09	Parts per billion	9.704348	25.4	4	24	Parts per million	0.017042	0.032	11	30	Parts per billion	0.3714285	0.8	5	0.0	Parts per million	0.383424	1.0	23	6.0
44524	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-10	Parts per billion	11.391304	23.3	0	22	Parts per million	0.02025	0.038	11	35	Parts per billion	1.125325	4.4	10	6.0	Parts per million	0.4781705	0.9	7	9.0
44528	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-11	Parts per billion	14.365217	25.1	7	24	Parts per million	0.020458	0.035	11	32	Parts per billion	1.308442	5.0	9	7.0	Parts per million	0.5083335	1.2	7	9.0
44532	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-12	Parts per billion	9.213043	14.3	6	13	Parts per million	0.020583	0.031	11	29	Parts per billion	0.8344155	3.0	15	4.0	Parts per million	0.3487314999999999	0.5	6	5.0
44536	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-13	Parts per billion	12.16087	23.0	19	22	Parts per million	0.027458	0.053	11	49	Parts per billion	0.8782465	2.2	9	3.0	Parts per million	0.3980074999999999	0.8	7	6.0
44540	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-14	Parts per billion	9.256522	19.6	6	18	Parts per million	0.0175	0.026	10	24	Parts per billion	0.431818	0.8	8	0.0	Parts per million	0.3509965	0.6	6	5.0
44544	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-15	Parts per billion	11.06087	22.8	6	21	Parts per million	0.016292	0.022	10	20	Parts per billion	0.525	1.2	5	1.0	Parts per million	0.368025	0.7	5	6.0
44548	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-16	Parts per billion	5.913043	12.8	5	11	Parts per million	0.028125	0.037	13	34	Parts per billion	0.274026	0.6	8	0.0	Parts per million	0.314674	0.4	1	5.0
44552	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-17	Parts per billion	3.621739	11.9	23	10	Parts per million	0.033542	0.042	12	39	Parts per billion	0.2042204999999999	0.8	13	0.0	Parts per million	0.2574275	0.4	23	3.0
44556	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-18	Parts per billion	10.226087	23.1	6	22	Parts per million	0.025083	0.032	10	30	Parts per billion	0.381169	0.6	10	0.0	Parts per million	0.323188	0.7	6	6.0
44560	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-19	Parts per billion	11.109091	28.9	6	26	Parts per million	0.027583	0.038	14	35	Parts per billion	0.470238	1.9	10	1.0	Parts per million	0.3395835	0.6	6	6.0
44564	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-20	Parts per billion	9.452174	26.0	7	25	Parts per million	0.025917	0.033	18	31	Parts per billion	0.341558	1.0	8	1.0	Parts per million	0.4085145	0.7	7	6.0
44568	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-21	Parts per billion	7.452174	23.5	6	22	Parts per million	0.023542	0.037	11	34	Parts per billion	0.1719699999999999	0.3	4	0.0	Parts per million	0.3469204999999999	0.6	6	5.0
44572	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-22	Parts per billion	13.173913	30.3	7	28	Parts per million	0.024167	0.047	10	44	Parts per billion	0.573701	1.1	6	1.0	Parts per million	0.510598	1.4	6	10.0
44576	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-23	Parts per billion	12.243478	27.4	7	25	Parts per million	0.03125	0.051	11	47	Parts per billion	0.8038965	1.7	5	1.0	Parts per million	0.4677535	1.0	6	9.0
44580	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-24	Parts per billion	7.778261	19.8	5	18	Parts per million	0.031208	0.041	10	38	Parts per billion	0.5555195	0.9	0	0.0	Parts per million	0.389312	0.6	6	6.0
44584	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-25	Parts per billion	5.234783	15.9	7	14	Parts per million	0.037958	0.043	12	40	Parts per billion	0.311039	0.9	5	0.0	Parts per million	0.3615945	0.5	6	5.0
44588	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-26	Parts per billion	4.478261	9.0	6	8	Parts per million	0.036	0.04	8	37	Parts per billion	0.2090909999999999	0.4	17	0.0	Parts per million	0.3191119999999999	0.4	5	5.0
44592	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-27	Parts per billion	6.230435	13.1	6	12	Parts per million	0.030042	0.035	12	32	Parts per billion	0.337013	0.9	9	0.0	Parts per million	0.383152	0.5	6	5.0
44596	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-28	Parts per billion	6.952174	18.2	22	17	Parts per million	0.024583	0.035	10	32	Parts per billion	0.2113634999999999	0.4	13	0.0	Parts per million	0.4151269999999999	0.6	23	6.0
44600	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-29	Parts per billion	11.078261	22.7	0	21	Parts per million	0.023958	0.036	10	33	Parts per billion	0.512987	1.5	5	1.0	Parts per million	0.4614129999999999	0.8	7	7.0
44604	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-30	Parts per billion	3.521739	7.0	0	7	Parts per million	0.026083	0.03	10	28	Parts per billion	0.2366885	0.5	0	0.0	Parts per million	0.380797	0.4	0	5.0
44608	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-03-31	Parts per billion	4.708696	15.8	6	14	Parts per million	0.027125	0.037	10	34	Parts per billion	0.3714285	1.1	8	1.0	Parts per million	0.423279	0.6	6	6.0
44612	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-01	Parts per billion	7.065217	22.4	5	21	Parts per million	0.03175	0.043	12	40	Parts per billion	0.360065	2.7	9	3.0	Parts per million	0.4509054999999999	0.7	6	7.0
44616	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-02	Parts per billion	4.754545	8.5	5	8	Parts per million	0.024833	0.03	9	28	Parts per billion	0.417857	1.3	5	1.0	Parts per million	0.3361745	0.5	7	5.0
44620	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-03	Parts per billion	5.928571	11.5	17	10	Parts per million	0.027381	0.034	13	31	Parts per billion	0.2883335	0.8	16	0.0	Parts per million	0.2833335	0.4	9	3.0
44624	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-04	Parts per billion	7.217391	19.5	5	18	Parts per million	0.027708	0.035	12	32	Parts per billion	0.2484845	0.6	9	0.0	Parts per million	0.340489	0.4	5	5.0
44628	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-05	Parts per billion	4.065217	12.7	6	11	Parts per million	0.029833	0.034	9	31	Parts per billion	0.09026	0.3	7	0.0	Parts per million	0.316938	0.4	5	5.0
44632	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-06	Parts per billion	3.308696	6.9	8	6	Parts per million	0.033417	0.038	20	35	Parts per billion	0.157792	0.4	5	0.0	Parts per million	0.3191119999999999	0.4	8	5.0
44636	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-07	Parts per billion	1.76087	3.6	7	3	Parts per million	0.040105	0.044	13	41	Parts per billion	0.080844	0.4	7	0.0	Parts per million	0.2934785	0.3	0	3.0
44640	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-08	Parts per billion	4.622222	13.7	22	12	Parts per million	0.03581	0.045	9	42	Parts per billion	0.145614	0.3	19	0.0	Parts per million	0.236111	0.4	22	3.0
44644	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-09	Parts per billion	7.973913	28.4	22	26	Parts per million	0.029542	0.045	10	42	Parts per billion	0.250649	0.6	22	0.0	Parts per million	0.259873	0.7	22	5.0
44648	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-10	Parts per billion	8.882609	26.2	6	25	Parts per million	0.020542	0.029	8	27	Parts per billion	0.4483765	1.0	6	1.0	Parts per million	0.4442935	1.2	6	8.0
44652	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-11	Parts per billion	4.5	16.7	21	15	Parts per million	0.030542	0.038	10	35	Parts per billion	0.239394	0.5	21	0.0	Parts per million	0.3277175	0.4	5	5.0
44656	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-12	Parts per billion	7.013043	13.6	7	12	Parts per million	0.029917	0.035	12	32	Parts per billion	0.5204545	1.3	7	1.0	Parts per million	0.329801	0.4	4	5.0
44660	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-13	Parts per billion	3.317391	7.0	8	7	Parts per million	0.035708	0.04	11	37	Parts per billion	0.2532465	0.5	6	0.0	Parts per million	0.304348	0.4	6	3.0
44664	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-14	Parts per billion	1.6	2.8	12	2	Parts per million	0.038333	0.042	8	39	Parts per billion	0.1788965	0.3	12	0.0	Parts per million	0.2680249999999999	0.3	0	3.0
44668	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-15	Parts per billion	2.452174	6.3	5	6	Parts per million	0.0365	0.044	11	41	Parts per billion	0.167208	0.2	5	0.0	Parts per million	0.244384	0.4	6	3.0
44672	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-16	Parts per billion	6.652174	19.4	5	18	Parts per million	0.035833	0.044	9	41	Parts per billion	0.2366885	0.4	5	0.0	Parts per million	0.197826	0.4	5	3.0
44676	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-17	Parts per billion	6.273913	26.0	23	25	Parts per million	0.031875	0.047	10	44	Parts per billion	0.2902599999999999	0.6	23	0.0	Parts per million	0.1809785	0.5	23	3.0
44680	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-18	Parts per billion	14.952174	33.9	5	31	Parts per million	0.027	0.045	9	42	Parts per billion	0.5901514999999999	0.8	4	0.0	Parts per million	0.3552535	0.8	6	7.0
44684	6	95	4	304 TUOLUMNE ST.	California	Solano	Vallejo	2013-04-19	Parts per billion	9.534783	17.6	2	16	Parts per million	0.027208	0.034	10	31	Parts per billion	0.5646105	1.2	7	1.0	Parts per million	0.329348	0.5	6	5.0
